Spearman	Kendall	MutualInformation
0.36	0.33	1.95
0.29	0.05	1.95
0.64	0.62	1.95
0.13	0.09	3.22
0.06	0.08	2.94
-0.20	-0.20	1.61
1.00	1.00	1.39
0.02	0.00	2.08
-0.43	-0.31	2.40
0.14	0.09	3.14
-0.04	-0.05	3.09
-0.24	-0.14	3.00
0.80	0.67	1.39
0.09	0.04	3.04
-0.17	-0.17	2.20
0.27	0.21	2.48
-0.29	-0.36	2.08
0.17	0.12	2.71
0.09	0.07	2.77
0.36	0.25	3.53
0.12	0.04	2.94
-0.49	-0.33	1.79
-0.11	-0.10	2.64
-0.04	0.00	2.77
0.26	0.20	2.77
0.07	0.06	2.20
0.50	0.33	1.10
-0.26	-0.14	2.08
-0.19	-0.14	2.08
0.02	0.02	2.94
-0.20	0.00	1.39
-0.14	-0.13	2.56
0.33	0.20	2.40
-0.20	-0.13	2.94
0.29	0.21	2.08
0.39	0.29	3.09
0.14	0.03	2.56
0.07	0.08	3.09
0.43	0.33	1.79
-0.12	-0.13	2.94
-0.01	0.01	2.89
-0.20	-0.17	2.20
0.36	0.24	2.40
0.03	0.03	2.83
0.16	0.08	2.64
0.75	0.64	2.40
-0.64	-0.43	1.95
0.67	0.47	2.30
0.02	-0.01	2.64
-0.15	-0.11	2.20
-0.38	-0.24	2.40
-1.00	-1.00	1.10
0.60	0.47	1.79
1.00	1.00	1.10
0.15	0.08	2.77
0.24	0.18	2.48
1.00	1.00	1.10
-0.52	-0.39	2.48
-0.60	-0.40	1.61
0.89	0.73	1.79
0.12	0.10	2.89
0.10	0.00	1.61
-0.18	-0.10	2.56
-0.17	-0.10	3.26
-0.04	-0.05	1.95
-0.18	-0.14	1.95
0.38	0.29	2.08
0.11	0.05	2.71
-0.43	-0.31	2.56
-0.24	-0.17	3.22
-0.11	-0.09	2.48
-0.26	-0.20	1.79
0.25	0.20	2.30
-1.00	-1.00	1.10
-0.09	-0.07	1.79
0.30	0.18	2.48
0.00	0.05	1.95
-0.80	-0.67	1.39
0.50	0.33	1.10
0.00	0.00	2.20
-0.03	0.07	1.79
-0.01	0.01	2.64
-0.60	-0.36	2.08
0.22	0.11	2.20
0.12	0.06	2.89
0.15	0.10	3.64
0.11	0.08	2.64
-0.10	-0.09	2.48
0.63	0.56	2.20
-0.05	-0.06	2.94
0.07	0.03	2.56
-0.31	-0.24	2.48
0.40	0.33	1.39
-0.40	-0.33	1.39
-0.19	-0.16	2.30
0.80	0.67	1.39
-0.50	-0.33	1.10
-0.30	-0.20	1.61
0.40	0.33	1.39
0.14	0.07	2.08
-0.46	-0.33	1.95
0.26	0.19	3.00
-0.57	-0.36	2.08
-0.06	-0.03	2.71
-0.17	-0.13	2.40
-0.07	-0.14	1.95
0.04	0.05	1.95
0.45	0.33	2.30
-0.13	-0.10	3.58
0.00	0.00	2.08
-0.23	-0.20	2.40
-0.50	-0.33	1.10
-0.50	-0.33	1.10
-1.00	-1.00	0.69
-1.00	-1.00	1.39
0.37	0.33	2.20
-0.61	-0.43	1.95
0.40	0.33	1.39
-0.22	-0.18	2.48
-0.18	-0.08	2.56
-0.02	-0.01	3.30
0.14	0.13	2.40
0.50	0.33	1.10
0.68	0.48	2.48
0.18	0.07	2.30
-0.80	-0.67	1.39
0.11	0.08	2.77
0.55	0.36	2.08
0.50	0.33	1.10
0.06	0.04	3.18
0.42	0.33	2.48
-0.60	-0.40	1.61
0.26	0.20	1.79
0.37	0.28	2.89
-0.10	-0.07	2.08
0.41	0.33	2.71
-0.43	-0.33	1.95
-0.02	-0.01	2.71
0.48	0.36	2.08
0.31	0.24	2.71
-0.03	0.09	2.48
1.00	1.00	0.69
-0.10	0.00	1.61
0.42	0.27	2.48
0.50	0.33	1.10
0.32	0.14	1.95
0.80	0.67	1.39
0.31	0.26	3.00
0.10	0.00	1.61
0.27	0.17	2.20
0.14	0.21	2.08
-0.09	-0.09	3.40
1.00	1.00	0.69
0.05	0.07	2.08
-1.00	-1.00	0.69
0.40	0.33	1.39
0.37	0.33	2.20
0.50	0.33	1.10
-0.80	-0.67	1.39
0.90	0.80	1.61
0.49	0.33	1.79
0.32	0.24	1.95
0.29	0.05	1.95
0.52	0.37	3.40
-0.25	-0.22	2.20
-0.50	-0.33	1.10
1.00	1.00	1.10
1.00	1.00	0.69
0.42	0.33	2.30
-0.20	-0.07	1.79
0.35	0.22	2.20
0.51	0.38	2.77
-0.18	-0.11	2.30
-0.38	-0.36	2.08
-0.31	-0.21	2.08
0.31	0.20	1.79
-0.70	-0.44	2.20
0.10	0.07	2.08
0.60	0.40	1.61
-0.57	-0.43	1.95
-0.35	-0.36	2.64
0.20	0.00	1.39
1.00	1.00	1.10
-0.01	0.02	2.40
-0.31	-0.25	2.64
0.17	0.14	2.08
0.29	0.13	2.56
-0.32	-0.14	1.95
0.50	0.33	1.10
1.00	1.00	0.69
-0.09	-0.07	1.79
-0.20	-0.20	1.61
0.11	-0.03	2.64
-0.59	-0.40	2.77
1.00	1.00	1.10
-0.31	-0.33	1.79
-0.50	-0.40	1.61
-0.30	-0.20	1.61
0.54	0.43	1.95
0.15	0.12	2.83
0.15	0.11	3.26
-0.50	-0.20	1.61
0.21	0.14	2.08
0.05	0.02	3.30
-0.10	-0.05	2.64
-0.14	-0.07	3.00
0.20	0.15	2.48
-0.12	-0.08	2.77
0.06	0.00	2.56
0.50	0.33	1.10
-0.07	-0.05	1.95
-0.24	-0.21	2.08
-0.40	-0.33	1.39
-0.86	-0.71	1.95
-0.48	-0.36	2.08
0.37	0.33	1.79
0.29	0.14	1.95
-0.28	-0.11	2.20
-0.05	-0.07	2.30
-0.19	-0.13	3.14
0.15	0.09	2.83
0.40	0.33	1.39
-0.02	0.00	2.08
0.15	0.11	2.89
0.00	0.00	2.08
0.57	0.43	2.08
-0.14	-0.07	1.79
0.09	0.07	1.79
0.54	0.43	2.71
0.40	0.40	1.61
0.10	0.00	1.61
0.68	0.52	1.95
0.19	0.07	2.30
0.33	0.21	2.08
0.08	0.04	3.26
0.35	0.27	2.40
0.80	0.67	1.39
-1.00	-1.00	0.69
-0.77	-0.60	1.79
-0.05	0.00	2.08
0.56	0.38	2.30
-0.45	-0.29	2.08
-0.50	-0.33	1.10
0.10	0.06	2.20
0.30	0.20	1.61
0.70	0.60	1.61
0.09	0.05	2.64
-0.39	-0.24	2.40
-1.00	-1.00	1.10
0.80	0.67	1.39
-0.61	-0.56	2.30
0.31	0.20	2.71
0.22	0.17	3.18
-0.07	-0.05	2.94
0.17	0.13	3.53
0.29	0.18	2.89
0.09	0.09	3.37
-0.28	-0.22	2.89
-0.06	-0.04	2.83
-0.03	-0.03	2.64
0.45	0.36	2.48
0.47	0.33	2.20
0.60	0.33	1.39
0.05	0.02	2.40
0.30	0.20	1.61
0.40	0.33	1.39
-0.21	-0.14	1.95
0.14	0.05	1.95
0.34	0.23	2.64
1.00	1.00	0.69
-0.09	-0.07	1.79
1.00	1.00	1.79
0.10	0.00	1.61
-0.42	-0.32	2.64
-1.00	-1.00	0.69
0.26	0.20	1.79
0.43	0.43	2.08
-0.13	-0.06	2.20
-0.46	-0.43	1.95
-0.10	-0.05	2.40
-0.40	-0.33	1.39
-0.03	-0.05	2.94
0.70	0.56	2.30
0.50	0.33	1.10
0.19	0.14	2.08
0.36	0.24	1.95
0.40	0.33	1.39
-0.05	-0.02	3.43
-0.09	-0.07	1.79
0.19	0.11	2.30
0.07	0.02	2.30
0.43	0.20	1.79
-0.07	0.00	2.08
-0.65	-0.56	2.20
0.60	0.40	1.61
-0.00	-0.01	3.37
0.00	0.00	1.39
0.50	0.40	1.61
0.14	0.12	3.53
-0.50	-0.33	1.10
0.83	0.70	2.48
0.31	0.22	2.71
0.02	0.02	3.37
0.83	0.64	2.08
0.24	0.20	2.30
0.09	0.05	2.77
0.75	0.62	1.95
0.25	0.19	2.94
-0.43	-0.43	1.95
-0.10	0.00	1.61
0.23	0.18	2.48
0.17	0.14	3.18
-0.18	-0.14	1.95
0.50	0.33	1.10
0.09	0.07	1.79
-0.50	-0.33	1.10
0.28	0.15	2.77
0.74	0.57	2.08
0.29	0.24	1.95
0.80	0.67	1.39
-0.05	-0.06	2.20
0.18	0.13	2.83
0.14	0.07	1.79
0.40	0.29	2.89
0.06	0.06	2.89
1.00	1.00	1.10
-0.13	-0.10	2.71
0.34	0.19	2.64
-0.27	-0.20	2.30
-0.89	-0.73	1.79
-0.37	-0.33	1.79
-0.21	-0.24	1.95
0.42	0.32	3.37
-0.64	-0.43	2.08
-0.04	-0.05	3.26
-0.12	-0.07	3.00
-0.04	-0.03	2.56
0.08	0.04	2.83
0.50	0.40	1.61
1.00	1.00	1.39
-0.12	-0.14	2.08
-0.12	-0.01	2.64
1.00	1.00	0.69
-0.30	-0.20	1.61
0.20	0.00	1.39
-0.26	-0.18	3.26
0.09	0.08	3.52
1.00	1.00	1.10
-0.08	-0.03	2.48
0.08	0.05	2.40
-0.43	-0.29	2.83
0.43	0.31	2.56
0.00	0.00	1.39
0.40	0.33	1.39
0.18	0.00	2.20
0.43	0.33	1.95
0.05	0.02	2.40
-0.17	-0.14	3.22
-0.01	0.02	2.30
-0.29	-0.16	2.83
-0.30	-0.28	2.20
-0.58	-0.44	2.20
0.36	0.33	1.95
-0.39	-0.24	1.95
0.52	0.38	2.40
0.43	0.29	2.08
0.12	0.08	3.74
0.13	0.07	2.30
-0.21	-0.12	2.94
0.18	0.11	2.20
-0.25	-0.17	3.00
-0.49	-0.33	1.79
-0.25	-0.20	2.89
0.18	0.16	2.30
0.92	0.78	2.20
0.08	0.05	3.22
-0.60	-0.33	1.39
0.02	0.03	3.14
0.26	0.20	1.79
-1.00	-1.00	1.10
0.21	0.14	2.71
0.14	0.07	1.79
0.40	0.33	1.39
0.48	0.44	2.20
-0.20	-0.20	1.61
-0.07	-0.06	2.20
0.07	0.07	3.26
-0.64	-0.50	2.08
0.15	0.16	3.00
0.26	0.20	1.79
0.36	0.36	2.08
0.27	0.18	2.48
0.14	0.07	1.79
-0.50	-0.33	1.10
-1.00	-1.00	0.69
0.40	0.40	1.61
-0.60	-0.40	1.61
-0.28	-0.17	3.18
0.43	0.47	1.79
0.37	0.33	1.79
0.69	0.55	2.48
-0.57	-0.43	1.95
-0.43	-0.33	2.89
0.50	0.33	1.10
-0.30	-0.20	1.61
-0.20	0.00	1.39
0.50	0.33	1.10
-0.36	-0.29	2.08
0.24	0.15	3.61
-0.23	-0.20	2.40
0.13	0.07	2.30
1.00	1.00	0.69
0.21	0.20	2.77
0.12	0.11	2.20
-0.30	-0.20	1.61
-0.03	-0.07	1.79
0.15	0.06	2.20
0.14	0.24	1.95
-0.17	-0.21	2.08
0.47	0.39	2.20
-0.11	-0.14	1.95
-1.00	-1.00	0.69
0.80	0.67	1.39
-0.17	-0.18	3.00
0.43	0.38	2.64
-0.89	-0.81	1.95
-0.40	-0.33	1.39
0.20	0.00	1.39
0.00	0.01	2.71
-0.30	-0.20	1.61
-0.55	-0.39	2.20
0.10	0.02	2.40
0.05	0.03	2.71
0.68	0.48	2.48
0.33	0.29	2.08
0.32	0.16	2.40
-0.71	-0.60	1.79
0.57	0.33	2.20
-0.36	-0.21	2.08
1.00	1.00	0.69
0.06	0.03	2.71
0.26	0.20	3.09
-0.25	-0.14	1.95
0.62	0.44	2.20
0.60	0.40	1.61
-0.09	-0.20	1.79
-0.11	-0.14	1.95
0.18	0.13	3.26
0.16	0.10	3.04
0.29	0.24	1.95
-0.35	-0.20	2.30
-0.21	-0.13	2.40
-0.02	0.00	2.08
0.20	0.17	2.20
0.35	0.22	3.33
0.50	0.33	1.10
0.40	0.33	1.39
1.00	1.00	1.10
0.57	0.43	2.08
0.00	-0.01	3.56
0.13	0.08	3.66
0.10	0.08	3.47
0.23	0.16	2.94
0.22	0.15	3.53
0.60	0.33	1.79
0.15	0.11	2.20
0.10	0.00	1.61
-0.16	-0.11	3.30
-0.16	-0.14	2.64
0.89	0.73	1.79
0.05	-0.02	2.30
0.19	0.12	3.04
-0.03	0.00	2.48
0.28	0.15	3.04
0.04	0.01	2.89
0.09	0.09	2.94
-0.70	-0.47	2.30
0.31	0.27	2.48
0.11	0.09	2.71
0.07	0.04	3.18
0.37	0.25	3.37
0.26	0.07	1.79
-0.04	-0.05	3.22
-0.19	-0.12	2.77
0.00	0.00	1.39
0.10	0.00	1.61
-1.00	-1.00	0.69
1.00	1.00	1.10
0.43	0.32	2.77
-0.40	-0.31	2.83
1.00	1.00	1.10
0.44	0.32	2.94
1.00	1.00	0.69
0.40	0.40	1.61
-0.50	-0.40	1.61
0.43	0.27	2.48
0.05	0.02	2.40
0.10	0.00	1.61
0.80	0.67	1.39
0.50	0.33	1.10
0.05	0.06	2.83
-0.00	-0.02	3.14
-0.21	-0.21	2.64
-0.10	0.00	1.61
-0.20	0.00	1.39
0.02	0.06	2.20
-0.10	-0.07	2.08
-0.80	-0.67	1.39
0.21	0.12	2.89
0.45	0.38	2.30
1.00	1.00	0.69
-0.71	-0.47	1.79
-0.20	0.00	1.39
0.80	0.67	1.39
0.48	0.43	2.08
0.00	0.00	1.39
1.00	1.00	1.10
1.00	1.00	0.69
0.38	0.26	3.68
0.08	0.05	3.76
0.53	0.33	2.20
0.31	0.20	1.79
0.17	0.08	2.64
0.43	0.33	1.95
-1.00	-1.00	1.39
0.52	0.39	2.20
-0.21	-0.14	2.08
0.26	0.20	1.79
-0.46	-0.52	1.95
-0.20	0.00	1.39
0.50	0.33	1.10
0.50	0.40	1.61
0.13	0.11	2.20
0.13	0.12	2.64
-0.09	-0.07	1.79
0.60	0.40	1.61
-0.02	0.05	2.56
-0.38	-0.30	2.48
0.50	0.33	1.10
-1.00	-1.00	0.69
0.22	0.19	3.04
0.10	0.03	2.89
-0.24	-0.13	2.56
-0.20	-0.07	1.79
0.54	0.36	2.56
0.43	0.33	1.95
0.31	0.18	3.26
-0.10	0.00	1.61
-0.04	-0.05	1.95
0.03	0.03	2.89
-0.15	-0.05	2.40
0.20	0.07	1.79
0.60	0.47	1.79
0.09	0.07	1.79
-0.26	-0.21	2.08
-0.28	-0.20	3.00
0.12	0.13	2.40
0.60	0.38	2.30
0.40	0.33	1.39
0.04	0.03	2.56
0.50	0.33	1.95
-0.40	-0.29	2.08
0.09	0.07	1.79
-0.50	-0.33	1.10
1.00	1.00	0.69
-1.00	-1.00	0.69
-0.54	-0.38	2.30
0.40	0.33	1.39
0.36	0.33	1.95
-1.00	-1.00	0.69
-0.70	-0.60	1.61
0.70	0.60	1.61
-0.66	-0.47	1.79
-0.80	-0.67	1.39
-0.50	-0.33	1.10
-0.07	-0.05	1.95
-0.10	0.00	1.61
0.04	0.09	2.83
0.63	0.44	2.56
-0.40	-0.33	1.39
-0.80	-0.67	1.39
-0.80	-0.60	1.61
0.70	0.56	2.40
0.27	0.19	3.04
0.21	0.24	1.95
0.43	0.20	1.79
0.66	0.60	1.79
-0.77	-0.60	1.79
0.20	0.00	1.39
1.00	1.00	1.39
0.04	-0.05	1.95
1.00	1.00	0.69
-0.25	-0.14	1.95
0.60	0.33	1.39
0.40	0.33	1.39
0.20	0.20	1.61
0.03	0.01	2.83
0.14	0.33	1.79
0.03	-0.07	1.79
0.70	0.60	1.61
0.21	0.14	1.95
-0.40	-0.33	1.39
0.52	0.38	2.56
-0.77	-0.60	1.79
-0.83	-0.73	1.79
-0.50	-0.40	1.61
-0.71	-0.60	1.79
-0.10	-0.07	2.08
-0.14	-0.11	2.30
0.29	0.21	2.08
0.26	0.20	1.79
0.08	0.06	2.20
-0.10	0.00	1.61
1.00	1.00	0.69
0.39	0.24	1.95
0.43	0.27	2.94
0.31	0.14	2.08
0.10	0.00	1.61
0.00	0.00	1.39
0.40	0.33	1.39
0.40	0.33	1.39
-0.60	-0.50	2.08
-0.50	-0.33	1.10
-0.10	0.00	1.61
0.50	0.33	1.10
0.20	0.20	1.61
-1.00	-1.00	1.10
-0.17	-0.17	2.20
-0.41	-0.27	2.77
0.60	0.46	2.56
-0.06	-0.05	2.40
-0.21	-0.13	2.83
0.10	0.07	2.30
-0.37	-0.34	2.64
-0.14	-0.05	1.95
0.30	0.20	1.61
-0.04	-0.02	3.26
0.07	0.03	2.83
0.21	0.15	2.77
-0.02	-0.02	3.14
0.09	0.05	3.09
0.20	0.00	1.39
0.74	0.64	2.08
-0.79	-0.64	2.08
-0.02	0.00	2.77
-0.29	-0.16	2.89
0.14	0.20	1.79
-0.30	-0.20	1.61
0.65	0.44	2.20
1.00	1.00	0.69
-0.27	-0.20	3.04
0.10	0.11	2.20
0.64	0.43	2.08
-0.40	-0.33	1.39
-0.50	-0.33	1.10
0.50	0.33	1.10
-0.50	-0.33	1.10
0.21	0.14	2.08
-0.36	-0.26	2.71
-0.20	-0.20	1.79
0.50	0.33	1.10
-0.03	-0.02	3.33
-0.67	-0.56	2.20
0.22	0.17	2.20
0.36	0.27	2.77
0.43	0.33	1.95
0.04	-0.01	2.71
-0.16	-0.12	3.37
0.80	0.67	1.39
0.10	0.00	1.61
-0.18	-0.15	2.56
-0.23	-0.17	2.20
-0.29	-0.20	2.71
0.19	0.12	2.77
-0.57	-0.33	1.95
0.80	0.67	1.39
-0.80	-0.60	1.61
-0.21	-0.09	2.40
0.80	0.67	1.39
0.07	0.06	2.20
0.21	0.14	1.95
-0.67	-0.56	2.30
0.40	0.33	1.39
0.24	0.14	2.08
-0.15	-0.10	3.09
0.31	0.21	2.48
-0.83	-0.67	2.40
0.54	0.43	1.95
0.40	0.25	3.04
-0.45	-0.35	2.40
0.19	0.14	2.08
0.60	0.40	1.61
0.30	0.22	2.89
0.90	0.80	1.61
-0.10	-0.06	3.37
0.40	0.28	3.04
-0.18	-0.05	1.95
0.71	0.55	2.77
0.50	0.33	1.10
0.35	0.24	2.30
-0.05	0.00	2.08
1.00	1.00	0.69
0.68	0.51	2.30
0.38	0.28	2.20
-0.10	0.00	1.61
-0.13	-0.13	2.83
-0.07	-0.05	2.56
-0.54	-0.33	1.79
0.37	0.31	2.40
-0.01	-0.13	2.40
0.50	0.33	1.10
-0.28	-0.20	2.40
0.65	0.45	2.40
0.10	0.09	2.94
0.22	0.16	2.40
-0.26	-0.18	2.48
0.05	0.01	2.71
1.00	1.00	0.69
0.07	0.02	2.30
-0.50	-0.33	1.10
-0.36	-0.31	2.40
-0.17	-0.14	2.08
-0.01	-0.01	2.64
0.24	0.20	2.89
0.50	0.43	1.95
-0.25	-0.13	2.40
1.00	1.00	0.69
1.00	1.00	0.69
0.03	0.00	2.20
0.21	0.14	1.95
0.63	0.44	2.20
-0.54	-0.33	1.79
-0.47	-0.33	2.30
-0.10	0.00	1.61
0.02	0.03	2.56
0.37	0.33	1.79
-0.14	-0.07	2.08
0.50	0.33	1.10
-0.10	0.00	1.61
-0.18	-0.16	2.30
0.14	0.07	1.79
0.50	0.33	1.10
0.13	0.09	2.48
0.18	0.17	2.20
0.07	0.06	2.83
0.50	0.43	2.08
1.00	1.00	0.69
0.04	0.03	2.56
-0.29	-0.15	2.56
0.12	0.09	2.40
0.10	0.06	2.20
0.29	0.20	3.26
-0.24	-0.16	3.87
-0.26	-0.14	2.71
0.12	0.07	3.47
0.39	0.33	1.95
0.38	0.29	2.08
0.21	0.16	2.71
0.27	0.19	3.61
-0.10	0.00	1.61
0.12	0.09	2.40
-0.14	-0.09	2.40
0.64	0.51	2.30
0.30	0.20	1.61
-0.07	-0.05	2.40
-0.43	-0.32	3.47
0.37	0.23	3.18
0.66	0.60	1.79
-0.16	-0.08	2.94
-0.02	-0.02	3.69
0.18	0.11	2.30
0.27	0.19	3.09
-0.60	-0.33	1.39
0.00	0.00	1.61
-0.54	-0.40	3.30
0.00	-0.05	1.95
-0.09	-0.06	3.58
0.57	0.43	2.08
-0.10	-0.10	2.56
-0.14	-0.16	2.30
-0.04	-0.07	2.77
0.10	0.09	3.00
0.40	0.33	1.39
0.30	0.20	1.61
-0.07	-0.05	1.95
-0.05	-0.02	3.00
-1.00	-1.00	0.69
-0.80	-0.67	1.39
-0.80	-0.67	1.39
0.40	0.33	1.39
-0.40	-0.28	3.09
-0.32	-0.24	1.95
-0.49	-0.33	2.56
0.39	0.25	2.77
0.68	0.52	1.95
0.21	0.14	1.95
-0.20	-0.20	1.61
-0.39	-0.24	1.95
0.17	0.12	2.89
-0.27	-0.18	3.56
-0.50	-0.33	1.10
0.22	0.17	3.33
0.23	0.16	3.47
0.40	0.33	1.39
-0.05	-0.08	2.56
0.05	-0.06	2.20
-0.05	-0.07	2.71
0.44	0.33	3.22
0.23	0.11	2.20
0.08	0.07	2.83
-0.04	-0.02	2.77
0.50	0.40	1.61
0.00	-0.07	2.83
1.00	1.00	0.69
-0.02	-0.11	2.30
0.50	0.33	1.10
-0.50	-0.33	1.10
0.07	0.04	3.30
0.31	0.23	2.64
0.22	0.16	2.89
0.05	0.00	2.20
-0.07	0.05	1.95
-0.50	-0.43	1.95
0.07	0.04	3.04
-0.14	-0.05	1.95
-0.20	0.00	1.39
-1.00	-1.00	0.69
0.19	0.11	3.22
0.11	0.05	2.94
0.26	0.19	2.94
-0.14	-0.12	3.00
0.00	-0.20	1.61
0.01	0.01	2.89
0.80	0.60	1.61
-0.38	-0.29	2.08
-0.20	-0.13	2.94
0.15	0.06	2.20
0.06	0.03	2.89
0.24	0.16	2.30
0.09	0.03	2.48
-0.07	-0.06	2.20
-0.19	-0.14	2.71
0.22	0.20	2.30
-0.12	-0.12	2.48
0.03	0.01	2.89
0.21	0.24	1.95
-0.50	-0.33	1.10
0.89	0.73	1.79
0.06	0.03	2.77
-0.43	-0.20	1.79
0.45	0.36	2.08
0.45	0.33	2.20
0.31	0.25	3.04
1.00	1.00	1.39
0.94	0.87	1.79
0.18	0.17	2.77
1.00	1.00	0.69
-0.17	-0.20	2.40
-0.14	-0.07	1.79
-0.11	-0.10	2.71
0.19	0.20	2.40
0.49	0.38	2.40
-0.19	-0.20	2.40
0.10	0.00	1.61
0.26	0.20	1.79
-0.77	-0.60	1.79
-0.20	0.00	1.39
-0.61	-0.52	1.95
-0.50	-0.36	2.08
0.50	0.33	2.48
1.00	1.00	1.10
-0.50	-0.33	1.10
-0.40	-0.33	1.39
-0.45	-0.33	2.30
-0.50	-0.40	1.61
-0.60	-0.40	1.61
-0.24	-0.16	2.40
0.00	-0.20	1.61
-0.05	-0.07	2.71
-0.47	-0.33	2.20
-0.19	-0.14	2.08
-1.00	-1.00	1.10
-1.00	-1.00	0.69
0.52	0.36	2.48
0.50	0.33	1.10
1.00	1.00	1.10
0.54	0.42	2.30
0.50	0.33	1.10
0.39	0.24	1.95
-0.07	-0.11	2.20
0.30	0.20	1.61
1.00	1.00	1.10
0.31	0.27	2.40
0.32	0.24	1.95
0.12	0.11	2.30
0.44	0.31	2.56
1.00	1.00	1.10
-0.09	-0.05	2.64
0.70	0.60	1.61
-0.40	-0.33	1.39
0.44	0.36	2.64
0.30	0.19	2.83
-0.33	-0.28	2.20
0.67	0.50	2.08
0.11	0.02	2.77
0.20	0.00	1.39
-0.01	-0.07	2.30
-0.15	-0.09	2.48
0.25	0.14	1.95
1.00	1.00	0.69
-0.11	-0.14	1.95
1.00	1.00	1.10
-0.04	0.00	2.83
0.35	0.25	2.89
-0.06	-0.03	3.69
-0.10	0.00	1.61
0.60	0.33	1.39
0.89	0.73	1.79
0.27	0.21	2.48
1.00	1.00	0.69
-0.39	-0.24	1.95
-0.29	-0.21	2.08
-0.57	-0.33	1.95
-0.02	-0.02	2.30
-0.49	-0.33	1.79
-0.35	-0.26	2.71
0.08	0.06	2.48
-0.32	-0.27	2.64
0.27	0.21	2.83
0.47	0.42	2.30
-0.40	-0.33	1.39
1.00	1.00	1.10
1.00	1.00	1.39
-0.19	-0.13	2.40
0.82	0.71	1.95
0.30	0.20	2.30
0.29	0.07	2.08
0.80	0.67	1.39
1.00	1.00	1.39
0.03	0.00	2.48
0.14	0.05	1.95
-0.18	-0.11	2.30
-0.40	-0.33	1.39
0.50	0.40	1.61
0.34	0.20	2.40
0.71	0.60	1.79
-0.62	-0.50	2.08
0.43	0.28	2.20
0.43	0.20	1.79
1.00	1.00	0.69
0.31	0.21	2.08
-0.07	0.00	2.08
0.26	0.21	2.08
-0.24	-0.20	2.40
1.00	1.00	1.10
1.00	1.00	1.10
0.31	0.20	1.79
-0.15	-0.11	2.20
0.10	0.00	2.08
-0.47	-0.39	2.20
0.00	0.00	1.61
0.09	0.05	2.40
0.94	0.87	1.79
-1.00	-1.00	0.69
0.70	0.60	1.61
0.09	0.20	1.79
-0.26	-0.20	1.79
0.12	0.07	2.08
0.00	0.00	2.08
0.03	0.06	2.20
0.20	0.07	1.79
-1.00	-1.00	0.69
-0.17	-0.14	2.08
0.25	0.14	1.95
-0.25	-0.16	2.40
-0.54	-0.29	2.30
0.06	0.05	2.40
0.00	0.00	1.39
0.20	0.07	1.79
0.39	0.24	1.95
0.31	0.21	2.64
0.08	0.05	2.40
-0.70	-0.60	1.61
1.00	1.00	1.39
0.31	0.14	2.08
-0.03	-0.07	2.30
-0.70	-0.60	1.61
-0.09	-0.07	1.79
-0.18	-0.15	2.56
-0.37	-0.33	1.79
-0.17	-0.11	2.20
0.40	0.36	2.08
0.00	-0.07	2.08
0.11	-0.05	1.95
0.28	0.16	2.30
0.03	0.00	2.20
-0.05	0.02	2.40
-0.31	-0.20	1.79
-0.34	-0.22	2.83
-0.47	-0.29	3.22
-0.15	-0.13	2.40
0.18	0.13	2.56
0.30	0.21	3.64
0.43	0.23	2.64
0.11	0.05	1.95
0.33	0.24	3.47
0.20	0.00	1.39
-0.07	-0.05	1.95
1.00	1.00	0.69
-0.33	-0.29	2.08
-0.12	-0.08	3.33
0.24	0.18	2.71
-0.20	-0.16	2.40
-0.15	-0.13	2.40
-0.80	-0.67	1.39
-0.77	-0.60	1.79
-0.03	-0.07	1.79
0.43	0.29	2.08
1.00	1.00	1.10
-1.00	-1.00	0.69
0.36	0.33	1.95
-1.00	-1.00	0.69
0.50	0.33	1.10
0.25	0.16	2.71
-0.50	-0.40	1.61
-0.00	-0.01	3.00
-1.00	-1.00	0.69
0.57	0.43	1.95
1.00	1.00	1.39
-0.24	-0.19	2.83
-0.14	-0.07	1.79
-0.07	-0.06	2.20
-0.20	-0.20	1.61
1.00	1.00	0.69
-0.24	-0.19	2.64
0.67	0.56	2.20
-0.43	-0.20	1.79
0.38	0.26	2.56
0.40	0.33	1.39
0.90	0.80	1.61
1.00	1.00	1.39
-0.39	-0.32	2.64
0.29	0.18	2.77
0.30	0.20	2.30
-0.08	-0.11	2.20
0.05	0.04	3.09
0.01	0.02	3.26
1.00	1.00	0.69
0.60	0.40	1.61
0.32	0.21	3.14
0.45	0.29	2.08
0.30	0.20	1.61
1.00	1.00	1.10
-0.07	-0.03	2.56
0.71	0.60	1.79
-0.20	0.00	1.39
0.19	0.13	3.26
-0.11	-0.09	2.71
0.23	0.16	3.00
0.20	0.00	1.39
-0.89	-0.73	1.79
0.14	0.07	1.79
0.05	0.00	2.08
0.20	0.00	1.39
1.00	1.00	1.10
0.36	0.28	2.83
-0.38	-0.29	2.08
0.20	0.00	1.39
-0.41	-0.25	2.77
0.14	0.07	1.79
-0.50	-0.33	1.10
-0.07	0.00	2.08
-0.43	-0.29	2.08
0.15	0.13	2.56
0.20	0.12	2.64
1.00	1.00	0.69
0.04	0.05	1.95
-0.10	0.00	1.61
-0.60	-0.33	1.39
0.12	0.06	2.48
-0.35	-0.23	3.22
0.24	0.29	2.08
0.30	0.20	1.61
0.18	0.14	1.95
0.50	0.33	1.10
-0.49	-0.33	1.79
-0.80	-0.67	1.39
0.03	-0.07	1.79
-0.50	-0.33	1.10
-0.23	-0.22	2.20
0.32	0.24	2.30
0.57	0.50	2.20
