Spearman	Kendall	MutualInformation
-0.18	-0.14	1.95
0.10	0.00	2.08
-0.43	-0.33	1.79
0.29	0.24	1.95
0.50	0.39	2.20
0.39	0.27	3.14
0.06	0.01	2.83
1.00	1.00	1.39
0.07	0.00	2.08
0.20	0.12	2.89
0.48	0.36	2.08
0.48	0.29	2.08
-0.26	-0.20	1.79
0.77	0.60	1.79
0.84	0.70	2.71
-0.30	-0.20	1.61
-0.30	-0.20	1.61
0.25	0.14	1.95
0.82	0.64	2.30
0.90	0.79	2.08
0.41	0.25	3.26
0.65	0.42	2.40
1.00	1.00	0.69
0.37	0.33	1.79
0.38	0.29	2.08
0.64	0.47	2.30
0.38	0.29	2.08
0.50	0.33	1.10
0.30	0.22	2.20
0.90	0.80	1.61
-0.70	-0.60	1.61
0.28	0.21	2.64
-0.46	-0.38	2.40
-0.50	-0.33	1.10
0.80	0.67	1.39
0.45	0.29	2.30
0.37	0.24	2.71
-0.01	-0.01	2.94
0.27	0.17	3.53
0.17	0.13	3.37
0.74	0.57	2.89
0.48	0.35	2.83
0.27	0.21	2.64
0.48	0.33	2.20
0.80	0.67	1.39
0.64	0.45	2.40
0.30	0.20	1.61
-0.11	-0.05	1.95
0.50	0.33	1.95
0.46	0.30	2.64
-0.20	-0.07	1.79
0.77	0.60	1.79
-0.10	0.00	1.61
0.22	0.14	2.64
-1.00	-1.00	0.69
0.21	0.14	2.08
-0.08	-0.06	2.20
0.14	0.05	1.95
0.65	0.53	2.40
-0.60	-0.33	1.39
0.33	0.23	2.94
0.49	0.33	2.30
0.50	0.33	1.10
0.26	0.14	2.08
0.36	0.24	1.95
0.80	0.67	1.39
0.40	0.28	3.43
0.71	0.60	1.79
0.21	0.24	2.30
0.03	0.02	2.30
0.14	0.07	1.79
0.31	0.21	2.08
0.15	0.11	2.20
0.80	0.60	1.61
0.26	0.20	3.37
-0.80	-0.67	1.39
0.23	0.18	3.53
-0.50	-0.33	1.10
-0.08	0.00	2.48
0.51	0.37	2.71
0.40	0.28	3.37
0.38	0.24	2.30
0.21	0.20	2.77
0.71	0.62	1.95
0.23	0.19	2.94
0.00	-0.20	1.61
0.31	0.27	2.48
0.37	0.23	3.18
-0.93	-0.81	1.95
0.50	0.33	1.10
0.60	0.47	1.79
1.00	1.00	1.10
0.44	0.32	2.77
0.21	0.14	2.08
0.40	0.33	1.39
-0.38	-0.33	2.20
0.28	0.21	2.83
0.89	0.73	1.79
0.43	0.29	2.89
1.00	1.00	1.10
0.52	0.37	2.71
-0.16	-0.10	2.64
0.10	0.11	2.30
0.71	0.47	1.79
-0.46	-0.33	1.95
0.73	0.56	3.37
0.21	0.14	2.08
0.41	0.29	3.26
0.55	0.39	3.00
0.10	0.12	2.83
-0.60	-0.40	1.61
0.00	0.00	1.39
0.31	0.29	2.08
1.00	1.00	0.69
0.00	-0.20	1.61
0.40	0.33	1.39
0.25	0.18	3.26
0.12	0.06	3.52
-0.50	-0.33	1.10
0.22	0.15	2.48
-0.22	-0.16	2.40
-0.25	-0.21	2.83
0.48	0.38	2.56
0.80	0.67	1.39
0.40	0.33	1.39
0.50	0.33	1.95
0.15	0.13	2.40
0.39	0.25	3.22
0.47	0.42	2.30
0.10	0.10	2.83
0.85	0.72	2.20
-0.37	-0.22	2.20
0.57	0.52	1.95
0.32	0.24	1.95
0.18	0.20	2.40
0.38	0.36	2.08
0.29	0.19	3.74
-0.50	-0.33	2.30
-0.09	-0.04	2.94
0.29	0.19	3.00
0.60	0.47	1.79
-0.03	0.01	2.89
0.53	0.42	2.30
0.48	0.33	2.20
0.56	0.41	3.22
-0.20	0.00	1.39
0.35	0.22	3.14
-0.43	-0.20	1.79
0.50	0.33	1.10
0.35	0.24	2.71
-0.03	-0.07	1.79
1.00	1.00	1.39
-0.07	-0.06	2.20
0.24	0.14	3.26
0.52	0.29	2.08
0.50	0.38	3.00
0.89	0.73	1.79
0.50	0.43	2.08
0.37	0.24	2.48
0.54	0.47	1.79
1.00	1.00	1.10
-1.00	-1.00	0.69
0.00	0.20	1.61
-0.10	0.00	1.61
0.00	-0.02	3.18
0.49	0.33	1.79
0.77	0.60	1.79
0.71	0.55	2.48
0.16	0.11	2.89
1.00	1.00	1.10
0.60	0.40	1.61
0.20	0.00	1.39
0.50	0.33	1.10
0.31	0.21	2.08
0.44	0.30	3.61
0.32	0.24	2.40
-1.00	-1.00	0.69
0.38	0.27	2.77
-0.80	-0.60	1.61
-0.89	-0.73	1.79
-0.08	0.00	2.20
0.04	0.05	1.95
0.24	0.21	2.08
0.63	0.50	2.20
0.54	0.43	1.95
0.20	0.00	1.39
0.37	0.29	3.00
0.14	0.05	1.95
0.80	0.67	1.39
0.20	0.00	1.39
0.16	0.10	2.71
0.10	0.00	1.61
0.52	0.39	2.20
-0.22	-0.13	2.40
-0.02	-0.01	2.71
0.21	0.12	2.48
0.54	0.42	2.40
0.20	0.07	1.79
0.25	0.17	2.20
0.40	0.36	2.08
0.50	0.35	2.71
-0.25	-0.24	1.95
0.73	0.61	2.20
0.40	0.40	1.61
0.66	0.60	1.79
0.43	0.33	1.95
0.43	0.29	3.26
-0.11	-0.14	1.95
0.42	0.33	2.30
0.50	0.31	2.40
0.71	0.57	2.08
0.38	0.22	2.20
0.56	0.38	3.33
1.00	1.00	1.10
-0.50	-0.33	1.10
0.62	0.43	2.08
0.29	0.21	3.56
0.36	0.26	3.66
0.28	0.19	3.47
0.17	0.08	2.94
0.22	0.16	3.53
0.83	0.73	1.79
0.07	0.11	2.20
-0.04	-0.05	3.30
0.12	0.08	2.64
-0.20	-0.07	1.79
0.04	0.02	2.30
0.62	0.42	3.04
0.47	0.30	2.48
0.20	0.13	3.04
0.74	0.57	2.89
-0.19	-0.16	2.30
0.35	0.24	2.48
0.38	0.30	2.71
0.34	0.25	3.18
0.34	0.25	3.37
0.89	0.73	1.79
0.42	0.31	3.22
-0.01	0.02	2.77
-0.20	0.00	1.39
-0.30	-0.20	1.61
-1.00	-1.00	0.69
1.00	1.00	1.10
0.34	0.25	2.77
0.10	0.07	2.83
0.51	0.38	2.94
-1.00	-1.00	0.69
-0.10	0.00	1.61
0.50	0.20	1.61
0.44	0.33	2.48
-0.14	-0.16	2.40
0.50	0.40	1.61
-0.60	-0.33	1.39
1.00	1.00	1.10
-0.05	-0.01	3.14
0.13	0.05	2.64
0.80	0.60	1.61
0.45	0.28	2.20
0.69	0.43	2.08
0.40	0.33	1.39
0.54	0.39	2.89
0.28	0.24	2.30
1.00	1.00	0.69
-0.49	-0.33	1.79
0.80	0.67	1.39
-0.80	-0.67	1.39
0.57	0.50	2.08
0.20	0.00	1.39
1.00	1.00	0.69
0.48	0.34	3.71
0.26	0.19	3.76
0.03	-0.07	1.79
0.47	0.34	2.64
0.21	0.14	1.95
-0.80	-0.67	1.39
0.02	0.11	2.20
0.62	0.50	2.08
0.31	0.20	1.79
0.57	0.43	1.95
-0.80	-0.67	1.39
1.00	1.00	1.10
-0.10	0.00	1.61
0.43	0.39	2.20
-0.66	-0.60	1.79
0.50	0.40	1.61
0.37	0.26	2.56
0.43	0.33	2.48
-1.00	-1.00	1.10
-1.00	-1.00	0.69
0.35	0.24	3.04
0.25	0.18	2.89
0.19	0.10	2.56
0.32	0.17	2.94
0.03	-0.07	1.79
0.54	0.43	1.95
0.19	0.12	3.26
-0.90	-0.80	1.61
0.43	0.33	1.95
0.27	0.20	2.89
0.59	0.31	2.40
-0.37	-0.33	1.79
0.83	0.73	1.79
-0.20	-0.20	1.79
0.40	0.23	3.00
0.35	0.31	2.40
-0.09	-0.07	2.30
0.40	0.33	1.39
0.18	0.13	2.56
0.46	0.33	1.95
0.12	0.00	2.08
0.77	0.60	1.79
0.50	0.33	1.10
-1.00	-1.00	0.69
-1.00	-1.00	0.69
0.21	0.16	2.30
0.40	0.33	1.39
0.21	0.14	1.95
-1.00	-1.00	0.69
0.50	0.20	1.61
0.40	0.40	1.61
0.60	0.33	1.79
-0.50	-0.33	1.10
0.71	0.52	1.95
-0.30	-0.20	1.61
0.30	0.22	2.83
0.65	0.46	2.56
1.00	1.00	1.39
0.40	0.33	1.39
0.80	0.60	1.61
0.48	0.31	2.40
-0.29	-0.24	1.95
-0.77	-0.60	1.79
0.60	0.47	1.79
0.31	0.20	1.79
0.20	0.00	1.39
0.80	0.67	1.39
0.57	0.43	1.95
1.00	1.00	0.69
0.04	0.05	1.95
0.40	0.33	1.39
0.40	0.33	1.39
0.50	0.40	1.61
0.86	0.69	2.83
0.83	0.73	1.79
1.00	1.00	1.79
0.60	0.40	1.61
0.04	0.05	1.95
0.60	0.33	1.39
0.42	0.28	2.56
0.20	0.07	1.79
-0.49	-0.33	1.79
-0.10	0.00	1.61
0.03	-0.07	1.79
0.26	0.21	2.08
-0.10	-0.07	2.30
0.90	0.79	2.08
0.54	0.47	1.79
0.38	0.28	2.20
-0.20	-0.20	1.61
-0.04	-0.05	1.95
0.67	0.50	2.08
0.60	0.40	1.61
-0.80	-0.67	1.39
0.40	0.33	1.39
-0.40	-0.33	1.39
0.50	0.43	2.08
-0.50	-0.33	1.10
-0.30	-0.20	1.61
1.00	1.00	1.10
0.30	0.20	1.61
-0.50	-0.33	1.10
0.50	0.39	2.20
0.11	0.07	2.77
0.80	0.64	2.56
0.16	0.13	2.40
0.03	0.06	2.83
-0.09	-0.07	2.30
0.20	0.12	2.64
0.50	0.33	1.95
0.37	0.26	3.26
0.40	0.24	2.83
0.48	0.35	2.77
0.33	0.29	3.14
0.33	0.25	3.09
-0.80	-0.67	1.39
0.90	0.79	2.08
-0.60	-0.43	2.08
0.40	0.30	2.77
0.28	0.14	2.89
0.20	0.20	1.79
0.70	0.60	1.61
0.45	0.33	2.20
1.00	1.00	0.69
0.18	0.14	3.04
0.83	0.67	2.20
0.19	0.14	2.08
-0.40	-0.33	1.39
-1.00	-1.00	1.10
0.50	0.33	1.10
0.50	0.33	1.10
0.12	0.07	2.08
0.11	0.09	2.71
-0.60	-0.47	1.79
-0.50	-0.33	1.10
0.56	0.38	3.33
0.18	0.11	2.20
0.02	0.00	2.20
0.71	0.52	2.77
0.54	0.24	1.95
0.30	0.20	2.71
-0.02	-0.02	3.37
1.00	1.00	1.39
0.75	0.54	2.56
-0.03	-0.06	2.20
0.49	0.39	2.71
0.68	0.48	2.77
0.25	0.14	1.95
-0.80	-0.67	1.39
0.00	0.20	1.61
0.19	0.16	2.40
0.60	0.44	2.20
0.50	0.43	1.95
0.40	0.33	1.39
0.35	0.26	3.09
0.69	0.61	2.48
-0.19	-0.13	2.40
-0.68	-0.52	1.95
0.35	0.25	3.04
0.25	0.20	2.40
0.31	0.21	2.08
0.70	0.60	1.61
0.73	0.54	2.89
-0.70	-0.60	1.61
-0.06	-0.04	3.37
0.46	0.36	3.04
0.39	0.33	1.95
0.50	0.33	1.10
0.36	0.29	2.30
0.00	0.00	2.08
1.00	1.00	0.69
0.50	0.38	2.30
0.60	0.40	1.61
0.45	0.29	2.83
0.18	0.15	2.56
-0.89	-0.73	1.79
0.39	0.24	2.40
0.70	0.49	2.40
0.50	0.33	1.10
0.38	0.31	2.40
0.55	0.35	2.40
0.46	0.30	2.94
0.68	0.49	2.40
-0.39	-0.30	2.48
0.02	0.01	2.71
1.00	1.00	0.69
-0.50	-0.33	1.10
0.25	0.20	2.40
0.60	0.50	2.08
-0.16	-0.14	2.64
0.33	0.19	2.89
0.71	0.62	1.95
0.69	0.53	2.40
1.00	1.00	0.69
1.00	1.00	0.69
0.40	0.28	2.20
0.42	0.28	2.20
0.43	0.33	1.79
0.20	0.16	2.30
0.10	0.00	1.61
0.51	0.38	2.56
0.43	0.20	1.79
0.67	0.50	2.08
0.50	0.33	1.10
-0.70	-0.60	1.61
-0.47	-0.33	2.30
0.50	0.33	1.10
0.52	0.39	2.48
0.35	0.26	2.83
0.33	0.29	2.08
1.00	1.00	0.69
0.52	0.31	2.56
-0.17	-0.13	2.56
0.41	0.31	2.40
0.18	0.17	2.20
0.30	0.21	3.87
-0.04	0.01	2.71
0.12	0.08	3.47
-0.26	-0.36	2.08
0.11	0.10	2.71
0.55	0.38	3.61
0.20	0.20	1.61
0.41	0.27	2.40
-0.04	-0.02	2.40
0.66	0.51	2.30
0.20	0.20	1.61
0.28	0.16	2.40
-0.05	-0.02	3.47
0.41	0.28	3.18
0.37	0.33	1.79
0.01	-0.03	2.94
0.14	0.10	3.65
0.38	0.29	2.30
0.55	0.44	3.09
-0.60	-0.33	1.39
0.60	0.40	1.61
0.22	0.14	3.30
0.32	0.14	1.95
0.38	0.24	3.58
0.90	0.79	2.08
0.02	0.08	2.56
-0.14	-0.02	2.30
0.30	0.15	2.77
0.50	0.40	3.00
0.80	0.60	1.61
-0.61	-0.52	1.95
0.24	0.15	3.00
1.00	1.00	0.69
0.40	0.33	1.39
0.40	0.33	1.39
-0.80	-0.67	1.39
-0.10	-0.06	3.09
0.29	0.24	1.95
-0.02	-0.05	2.56
0.49	0.32	2.77
0.71	0.52	1.95
0.21	0.14	1.95
0.30	0.20	1.61
0.46	0.24	1.95
0.28	0.22	2.89
0.23	0.13	3.56
-0.10	-0.04	3.33
0.45	0.32	3.47
0.46	0.28	2.56
0.72	0.50	2.20
-0.18	-0.10	2.71
0.26	0.15	3.22
-0.10	-0.11	2.20
-0.14	-0.10	2.83
0.04	-0.02	2.77
0.32	0.24	2.83
1.00	1.00	0.69
0.54	0.47	2.30
0.50	0.33	1.10
-1.00	-1.00	1.10
0.07	0.03	3.30
0.26	0.21	2.64
-0.15	-0.11	2.20
0.57	0.43	1.95
-0.57	-0.33	1.95
0.21	0.13	3.04
0.57	0.33	1.95
-0.20	0.00	1.39
-1.00	-1.00	0.69
0.01	0.00	3.22
0.45	0.32	2.94
0.27	0.18	2.94
0.07	0.02	3.00
-0.20	-0.20	1.61
0.10	0.00	1.61
0.57	0.43	2.08
0.30	0.23	2.94
0.17	0.06	2.20
0.35	0.29	2.89
0.58	0.42	2.30
0.17	0.18	2.48
-0.20	-0.11	2.20
0.34	0.26	2.71
0.47	0.33	2.30
0.44	0.30	2.48
0.28	0.20	2.89
0.43	0.33	1.95
0.50	0.33	1.10
0.54	0.47	1.79
-0.31	-0.20	1.79
-0.07	-0.07	2.08
0.30	0.22	2.20
0.67	0.50	3.04
0.00	0.00	1.39
-0.09	-0.20	1.79
0.07	0.07	2.77
0.28	0.20	2.40
0.83	0.73	1.79
0.37	0.26	2.71
0.62	0.45	2.40
0.03	-0.02	2.40
-0.10	0.00	1.61
0.09	0.07	1.79
0.14	0.07	1.79
-0.40	-0.33	1.39
0.36	0.24	1.95
0.02	0.00	2.08
0.23	0.21	2.48
0.50	0.33	1.10
-1.00	-1.00	1.10
0.00	0.00	1.39
-0.04	0.02	2.30
-0.30	-0.20	1.61
0.70	0.60	1.61
0.53	0.42	2.40
-0.10	0.00	1.61
0.10	-0.05	2.71
0.52	0.33	2.20
-0.17	-0.07	2.08
-1.00	-1.00	1.10
-1.00	-1.00	0.69
0.50	0.30	2.48
1.00	1.00	1.10
0.50	0.33	1.10
0.67	0.56	2.30
-0.50	-0.33	1.10
0.39	0.33	1.95
-0.50	-0.20	1.61
1.00	1.00	1.10
-0.21	-0.13	2.40
0.11	0.14	1.95
0.41	0.29	2.30
0.49	0.26	2.56
1.00	1.00	1.10
0.24	0.21	2.64
0.00	-0.20	1.61
-0.20	0.00	1.39
0.49	0.25	2.83
-0.28	-0.22	2.20
0.43	0.43	2.08
-0.41	-0.28	2.77
0.20	0.00	1.39
0.45	0.33	2.30
0.42	0.33	2.48
0.29	0.14	1.95
-1.00	-1.00	0.69
0.18	0.14	1.95
0.50	0.33	1.10
0.18	0.09	2.83
0.16	0.11	2.89
0.26	0.21	3.69
0.90	0.80	1.61
0.80	0.67	1.39
0.34	0.24	2.48
1.00	1.00	0.69
-0.57	-0.43	1.95
0.79	0.57	2.08
0.71	0.62	1.95
0.13	0.11	2.30
0.49	0.33	1.79
0.74	0.56	2.71
0.35	0.24	2.48
0.39	0.30	2.64
0.52	0.37	2.83
0.28	0.24	2.30
-0.20	0.00	1.39
1.00	1.00	1.10
0.80	0.67	1.39
0.33	0.24	2.40
-0.25	-0.24	1.95
0.21	0.16	2.30
0.57	0.43	2.08
0.40	0.33	1.39
0.45	0.27	2.48
0.75	0.52	1.95
0.43	0.29	2.30
-0.20	0.00	1.39
0.80	0.60	1.61
0.57	0.38	2.40
0.71	0.60	1.79
0.38	0.14	2.08
0.82	0.61	2.20
1.00	1.00	0.69
0.90	0.79	2.08
0.83	0.71	2.08
0.16	0.09	2.40
0.50	0.33	1.10
0.50	0.33	1.10
0.89	0.73	1.79
0.10	0.11	2.20
-0.12	-0.21	2.08
0.40	0.33	2.20
0.10	0.00	1.61
0.18	0.13	2.40
0.54	0.33	1.79
1.00	1.00	0.69
0.60	0.40	1.61
-0.43	-0.20	1.79
-0.31	-0.20	1.79
0.52	0.36	2.08
-0.24	-0.21	2.08
-0.38	-0.28	2.20
0.83	0.73	1.79
1.00	1.00	0.69
0.14	0.14	2.08
0.93	0.81	1.95
-0.06	-0.05	2.40
0.41	0.31	2.40
0.80	0.67	1.39
0.43	0.47	1.79
0.79	0.62	1.95
-0.15	-0.13	2.40
0.80	0.67	1.39
0.79	0.64	2.08
0.70	0.60	1.61
-0.31	-0.20	1.79
-0.01	0.00	2.56
0.94	0.87	1.79
-0.23	-0.17	2.20
0.71	0.57	2.08
0.48	0.36	2.08
0.39	0.24	1.95
0.68	0.56	2.30
0.38	0.28	2.20
-0.04	-0.02	2.40
0.26	0.20	1.79
0.27	0.16	2.83
0.24	0.14	3.22
0.34	0.23	2.56
0.49	0.33	3.64
0.58	0.36	2.64
-0.46	-0.52	1.95
0.39	0.28	3.47
1.00	1.00	1.39
0.04	0.05	1.95
1.00	1.00	0.69
0.00	-0.14	2.08
0.42	0.32	3.33
0.42	0.31	2.71
-0.15	-0.09	2.40
0.55	0.38	2.40
-0.40	-0.33	1.39
0.71	0.47	1.79
-0.14	-0.33	1.79
0.17	0.07	2.08
0.50	0.33	1.10
-1.00	-1.00	0.69
0.00	0.05	1.95
1.00	1.00	0.69
1.00	1.00	1.10
0.56	0.41	2.71
-0.70	-0.60	1.61
0.27	0.19	3.00
-1.00	-1.00	0.69
-0.29	-0.24	1.95
0.80	0.67	1.39
-0.13	-0.10	2.83
-0.43	-0.20	1.79
0.05	0.06	2.20
-0.90	-0.80	1.61
1.00	1.00	0.69
0.82	0.63	2.64
-0.18	-0.06	2.20
0.09	0.07	1.79
0.40	0.33	1.39
0.30	0.20	1.61
0.80	0.67	1.39
0.82	0.63	2.64
0.17	0.10	2.77
0.24	0.20	2.30
-0.08	-0.11	2.20
0.42	0.32	3.09
0.60	0.42	3.26
1.00	1.00	0.69
0.90	0.80	1.61
0.63	0.44	3.14
0.02	0.07	2.08
0.50	0.33	1.10
0.43	0.31	2.56
0.71	0.47	1.79
0.80	0.67	1.39
0.41	0.29	3.26
-0.22	-0.18	2.71
0.34	0.22	3.00
0.80	0.67	1.39
-0.49	-0.33	1.79
0.89	0.73	1.79
0.67	0.43	2.08
-0.20	0.00	1.39
0.33	0.14	2.08
0.11	0.08	2.77
0.50	0.33	1.10
0.29	0.21	2.08
0.17	0.14	2.08
0.37	0.26	2.56
0.44	0.30	2.64
0.82	0.62	1.95
0.50	0.40	1.61
0.40	0.33	1.39
0.41	0.36	2.48
0.13	0.09	3.22
0.40	0.21	2.08
0.00	-0.20	1.61
0.32	0.24	1.95
0.50	0.33	1.10
0.14	0.20	1.79
0.80	0.67	1.39
0.94	0.87	1.79
0.50	0.33	1.10
0.50	0.39	2.20
-0.17	-0.11	2.20
-0.18	-0.05	1.95
0.10	0.00	1.61
-0.71	-0.47	1.79
-0.09	-0.07	1.79
1.00	1.00	1.10
0.19	0.12	2.83
0.40	0.33	2.20
-1.00	-1.00	0.69
0.00	-0.05	1.95
0.69	0.57	2.08
0.26	0.20	1.79
0.38	0.33	2.20
0.33	0.21	2.08
0.28	0.16	2.30
0.46	0.33	1.95
0.19	0.14	2.08
1.00	1.00	0.69
0.40	0.33	1.39
0.70	0.60	1.61
0.31	0.33	1.79
0.60	0.51	2.30
0.61	0.52	1.95
0.41	0.34	2.83
0.03	0.02	2.89
0.60	0.43	2.08
0.61	0.52	1.95
0.43	0.33	2.20
0.44	0.30	2.77
1.00	1.00	1.10
0.21	0.14	1.95
0.02	0.07	2.08
0.10	0.06	2.89
0.31	0.25	3.22
0.60	0.47	1.79
0.70	0.52	2.48
0.36	0.28	3.33
0.62	0.50	2.08
-0.16	-0.12	2.64
0.60	0.36	2.08
0.59	0.43	2.77
0.29	0.23	2.64
0.50	0.33	1.10
0.40	0.29	2.08
-0.60	-0.40	1.61
0.61	0.47	2.30
0.43	0.29	2.08
-0.02	-0.03	2.71
-0.80	-0.60	1.61
0.32	0.14	1.95
0.29	0.19	2.64
0.50	0.33	1.10
0.50	0.33	1.10
0.58	0.42	2.30
-0.33	-0.22	2.20
0.80	0.67	1.39
-0.49	-0.33	1.79
-0.05	-0.07	2.30
-0.90	-0.80	1.61
0.19	0.10	3.04
0.36	0.20	2.30
1.00	1.00	0.69
0.40	0.40	1.61
0.25	0.14	2.64
0.42	0.31	3.22
-0.03	-0.02	3.14
0.43	0.33	1.95
0.01	-0.03	2.48
0.74	0.58	3.18
0.49	0.38	2.69
1.00	1.00	0.69
0.41	0.28	2.71
-1.00	-1.00	0.69
-0.18	-0.16	2.40
0.50	0.33	1.10
0.03	-0.07	1.79
0.59	0.38	2.40
-0.06	-0.05	2.40
0.43	0.24	1.95
0.77	0.60	1.79
-1.00	-1.00	1.10
0.00	0.05	1.95
0.53	0.42	2.40
0.52	0.36	2.08
-0.04	0.02	2.40
0.05	0.05	2.77
0.72	0.54	2.56
0.40	0.33	1.39
0.40	0.40	1.61
1.00	1.00	1.10
0.40	0.28	2.83
-0.14	-0.14	2.08
0.61	0.45	3.04
1.00	1.00	1.61
0.41	0.31	2.56
0.73	0.60	2.40
-0.20	0.00	1.39
-0.14	-0.10	2.71
0.22	0.11	2.20
0.50	0.33	1.10
0.44	0.30	2.71
0.40	0.33	1.39
1.00	1.00	1.10
0.14	0.07	1.79
0.03	-0.01	2.94
0.77	0.56	2.20
0.60	0.33	1.39
0.33	0.21	2.08
-1.00	-1.00	1.10
0.40	0.36	2.08
0.42	0.31	2.40
0.13	0.10	2.56
1.00	1.00	0.69
-1.00	-1.00	1.39
0.58	0.42	3.26
0.40	0.33	1.39
0.07	0.09	2.48
0.46	0.33	1.95
0.23	0.15	2.94
-0.50	-0.33	1.10
0.54	0.47	1.79
0.60	0.40	1.61
0.67	0.51	2.30
0.00	0.00	2.20
0.94	0.87	1.79
-0.50	-0.33	1.10
0.83	0.73	1.79
-0.25	-0.14	1.95
0.50	0.36	2.08
0.60	0.40	1.61
0.61	0.33	1.95
-0.50	-0.33	1.10
1.00	1.00	1.39
0.18	0.09	3.18
0.21	0.18	2.83
-0.44	-0.31	2.40
0.11	0.14	1.95
0.60	0.40	1.61
-0.37	-0.33	1.79
1.00	1.00	1.10
-0.30	-0.24	2.30
0.57	0.40	3.22
0.75	0.52	1.95
0.05	0.02	2.40
0.50	0.33	1.10
-0.37	-0.33	1.79
0.39	0.24	2.30
0.22	0.16	2.40
0.60	0.40	1.61
0.24	0.17	3.40
0.66	0.47	1.79
-0.12	-0.14	2.08
0.54	0.37	3.43
-0.02	-0.02	2.30
0.37	0.33	2.56
-0.23	-0.13	2.40
0.52	0.43	2.08
0.14	0.07	1.79
0.26	0.20	2.40
0.30	0.20	1.61
0.52	0.36	2.08
-0.16	-0.16	2.30
-0.14	-0.14	2.08
0.65	0.46	3.00
0.07	-0.02	2.77
0.15	0.18	2.48
0.50	0.37	3.18
0.40	0.33	1.39
0.42	0.28	2.56
0.40	0.33	1.39
0.50	0.39	2.20
0.26	0.20	1.79
0.14	0.10	3.64
0.80	0.60	1.61
0.42	0.26	2.71
1.00	1.00	0.69
-0.05	0.00	2.20
0.29	0.05	1.95
0.40	0.40	1.61
0.42	0.29	2.83
0.23	0.18	3.09
-1.00	-1.00	0.69
0.03	-0.07	1.79
0.52	0.43	2.08
0.71	0.52	1.95
0.09	0.07	1.79
0.80	0.67	1.39
0.14	0.11	3.18
1.00	1.00	0.69
0.83	0.73	1.79
-0.50	-0.33	1.10
0.71	0.53	3.22
-0.10	-0.07	2.08
0.45	0.29	2.08
0.50	0.38	2.40
0.66	0.49	2.64
0.34	0.24	3.53
0.37	0.28	2.77
0.28	0.22	2.20
0.43	0.29	2.08
0.09	0.07	1.79
0.67	0.49	2.56
-0.40	-0.40	1.61
0.07	0.02	2.30
0.03	0.05	2.40
0.30	0.20	1.61
0.53	0.45	2.40
-1.00	-1.00	1.39
0.72	0.57	2.89
0.52	0.37	2.71
0.23	0.18	2.48
0.09	0.12	2.71
0.42	0.24	2.40
0.09	0.08	2.64
0.05	0.03	2.48
0.77	0.60	1.79
0.66	0.60	1.79
0.80	0.67	1.39
0.44	0.33	2.48
0.44	0.28	2.77
-0.21	-0.14	1.95
0.02	0.03	2.48
1.00	1.00	1.10
0.03	-0.11	2.20
0.28	0.18	2.48
0.09	0.20	1.79
1.00	1.00	1.10
-0.70	-0.60	1.61
-1.00	-1.00	0.69
0.69	0.56	2.56
0.37	0.28	2.20
0.50	0.33	1.10
0.30	0.27	2.48
0.04	0.13	2.40
-0.60	-0.40	1.61
0.00	0.00	1.39
1.00	1.00	1.10
0.41	0.31	3.00
0.29	0.22	3.09
0.27	0.23	2.94
0.18	0.14	1.95
0.26	0.20	1.79
0.44	0.30	3.71
0.25	0.14	2.71
0.77	0.56	2.40
0.33	0.17	2.77
0.00	0.20	1.61
0.00	0.00	1.39
0.21	0.15	2.56
0.02	-0.01	2.64
0.00	0.05	2.64
-1.00	-1.00	0.69
0.10	0.00	1.61
-0.14	-0.05	1.95
0.86	0.79	2.08
0.89	0.73	1.79
-0.80	-0.67	1.39
0.09	0.07	1.79
0.43	0.33	1.95
0.75	0.64	2.56
0.44	0.32	2.77
0.77	0.60	2.30
0.43	0.36	3.00
0.14	0.21	2.08
0.46	0.35	3.22
0.29	0.14	1.95
-1.00	-1.00	1.10
-0.40	-0.33	1.39
0.50	0.33	1.10
1.00	1.00	0.69
1.00	1.00	0.69
-0.50	-0.33	1.10
-1.00	-1.00	0.69
0.60	0.33	1.39
0.50	0.33	1.10
1.00	1.00	0.69
0.09	-0.07	1.79
0.80	0.67	1.39
0.13	0.10	2.56
0.38	0.26	3.22
0.12	0.14	2.08
0.29	0.21	3.22
0.60	0.44	2.20
0.40	0.29	2.08
0.20	0.20	1.61
-0.19	-0.13	2.40
0.39	0.33	2.71
0.13	0.07	2.30
0.32	0.22	2.83
0.32	0.17	2.20
0.38	0.27	2.40
0.13	0.06	2.48
-0.02	-0.04	2.83
-0.10	-0.07	2.30
0.67	0.50	2.08
-0.22	-0.12	2.48
0.09	0.08	2.64
0.80	0.64	2.48
0.74	0.54	2.89
1.00	1.00	1.10
0.23	0.17	3.22
0.65	0.48	2.48
-1.00	-1.00	0.69
0.40	0.33	1.39
-0.25	-0.24	1.95
0.46	0.36	2.94
0.26	0.20	1.79
0.33	0.21	2.08
1.00	1.00	0.69
0.17	0.12	2.48
-0.60	-0.33	1.39
0.08	0.00	2.20
0.27	0.22	3.22
0.28	0.18	2.71
0.21	0.10	3.04
0.41	0.26	2.94
0.06	0.05	2.77
0.60	0.50	2.08
0.05	0.06	2.20
-1.00	-1.00	1.10
-0.08	0.03	2.48
-0.04	-0.05	1.95
-1.00	-1.00	1.10
-0.50	-0.20	1.61
0.77	0.60	1.79
0.21	0.21	2.48
0.65	0.51	2.30
0.10	0.00	1.61
-0.38	-0.21	2.08
-0.40	-0.33	1.39
