Spearman	Kendall	MutualInformation
0.76	0.64	2.08
1.00	1.00	1.10
0.60	0.43	3.18
0.69	0.52	2.48
0.10	0.00	1.61
-0.26	-0.20	1.79
0.78	0.62	2.89
0.17	0.07	2.08
0.42	0.31	2.71
0.64	0.43	1.95
0.82	0.62	2.71
0.71	0.57	2.08
0.56	0.43	2.71
0.65	0.48	2.48
1.00	1.00	0.69
0.90	0.80	1.61
0.73	0.52	2.48
-0.50	-0.33	1.10
0.93	0.81	1.95
1.00	1.00	1.39
0.52	0.37	3.00
1.00	1.00	1.61
0.48	0.39	2.20
0.57	0.43	2.08
0.72	0.53	3.40
1.00	1.00	0.69
-0.31	-0.14	2.08
-1.00	-1.00	0.69
1.00	1.00	1.39
0.67	0.50	2.20
0.50	0.33	1.10
0.20	0.00	1.39
1.00	1.00	1.61
0.60	0.47	1.79
0.43	0.24	1.95
0.36	0.33	1.95
0.47	0.32	3.40
0.30	0.28	2.20
0.50	0.33	1.10
1.00	1.00	1.10
1.00	1.00	0.69
0.59	0.47	2.30
0.71	0.47	1.79
0.72	0.56	2.20
0.74	0.57	2.77
0.87	0.78	2.30
0.64	0.43	2.08
0.81	0.71	2.08
0.89	0.73	1.79
0.70	0.61	2.20
0.52	0.36	2.08
-0.30	-0.20	1.61
0.61	0.33	1.95
0.30	0.23	2.64
1.00	1.00	1.39
1.00	1.00	1.10
0.41	0.31	2.40
0.46	0.41	2.64
0.71	0.57	2.08
0.50	0.38	2.56
0.36	0.24	1.95
0.50	0.33	1.10
1.00	1.00	0.69
0.03	0.07	1.79
0.90	0.80	1.61
0.67	0.49	2.64
0.46	0.30	2.77
1.00	1.00	1.10
0.31	0.20	1.79
0.60	0.40	1.61
0.50	0.40	1.61
0.86	0.71	1.95
0.61	0.40	2.83
0.69	0.53	3.26
-0.30	-0.20	1.61
0.38	0.29	2.08
0.42	0.28	3.30
0.60	0.38	2.64
0.64	0.47	3.00
0.83	0.64	2.48
0.63	0.40	2.77
0.70	0.54	2.56
1.00	1.00	1.10
-0.43	-0.43	1.95
0.14	0.14	2.08
1.00	1.00	1.39
0.86	0.71	1.95
0.12	0.14	2.08
0.26	0.20	1.79
0.61	0.52	1.95
0.70	0.50	2.20
0.84	0.64	2.30
0.76	0.58	3.14
0.67	0.47	2.83
0.80	0.67	1.39
0.24	0.14	2.08
0.60	0.41	2.89
0.60	0.36	2.08
0.76	0.57	2.08
0.49	0.33	1.79
0.60	0.33	1.79
0.72	0.56	2.71
-0.30	-0.20	1.61
0.00	0.20	1.61
0.21	0.14	1.95
0.85	0.69	2.30
0.33	0.29	2.08
0.57	0.43	3.26
0.51	0.45	2.40
0.00	0.00	1.39
-1.00	-1.00	0.69
0.26	0.20	1.79
0.76	0.57	2.08
0.68	0.51	2.30
0.83	0.71	2.08
1.00	1.00	1.10
0.75	0.61	2.20
0.90	0.80	1.61
0.30	0.20	1.61
0.41	0.27	2.64
-0.02	0.02	2.40
-1.00	-1.00	1.10
1.00	1.00	1.39
0.85	0.60	2.30
0.61	0.37	2.71
0.34	0.27	3.18
0.38	0.29	2.94
0.52	0.35	3.53
0.74	0.58	2.89
0.52	0.36	3.37
0.68	0.49	2.89
0.61	0.46	2.83
0.80	0.60	2.64
0.89	0.76	2.48
0.70	0.50	2.20
0.80	0.67	1.39
0.43	0.31	2.40
0.40	0.40	1.61
0.80	0.67	1.39
0.64	0.43	1.95
0.82	0.62	1.95
0.71	0.49	2.64
1.00	1.00	0.69
0.77	0.60	1.79
0.60	0.47	1.79
0.60	0.40	1.61
0.64	0.45	2.64
-1.00	-1.00	0.69
0.89	0.73	1.79
0.76	0.57	2.08
0.78	0.67	2.20
0.54	0.43	1.95
0.55	0.45	2.40
-1.00	-1.00	1.39
0.35	0.25	2.94
0.70	0.51	2.30
1.00	1.00	1.10
0.64	0.43	2.08
0.57	0.43	1.95
0.80	0.67	1.39
0.54	0.36	3.43
0.77	0.60	1.79
0.54	0.33	2.30
0.39	0.24	2.30
-0.49	-0.33	1.79
0.71	0.50	2.08
0.18	0.06	2.20
0.50	0.40	1.61
0.51	0.38	3.37
0.00	0.00	1.39
0.60	0.40	1.61
0.60	0.40	3.53
0.50	0.33	1.10
0.60	0.52	2.48
0.33	0.18	2.71
0.50	0.39	3.37
0.62	0.43	2.08
0.66	0.47	2.30
0.42	0.28	2.77
0.54	0.43	1.95
0.41	0.35	2.94
0.75	0.62	1.95
0.30	0.20	1.61
0.46	0.33	2.48
0.49	0.36	3.18
0.25	0.14	1.95
-0.50	-0.33	1.10
0.66	0.60	1.79
0.50	0.33	1.10
0.83	0.70	2.77
0.71	0.57	2.08
0.75	0.62	1.95
0.80	0.67	1.39
0.15	0.22	2.20
0.77	0.62	2.83
-0.09	-0.07	1.79
0.83	0.61	2.89
0.68	0.50	2.89
1.00	1.00	1.10
0.61	0.47	2.71
0.38	0.30	2.64
0.58	0.33	2.30
0.43	0.33	1.79
0.54	0.47	1.79
-0.04	0.05	1.95
0.80	0.59	3.37
0.62	0.50	2.08
0.63	0.45	3.26
0.86	0.68	3.00
0.63	0.51	2.56
0.79	0.60	2.83
0.30	0.20	1.61
-0.60	-0.33	1.39
0.29	0.29	2.08
0.54	0.30	2.64
1.00	1.00	0.69
0.20	0.20	1.61
-0.40	-0.33	1.39
0.66	0.47	3.26
0.63	0.47	3.52
0.50	0.33	1.10
0.72	0.55	2.48
0.11	0.16	2.40
0.69	0.47	2.83
0.93	0.82	2.56
-0.40	-0.33	1.39
0.80	0.67	1.39
0.77	0.61	2.20
0.89	0.71	1.95
0.46	0.38	2.40
0.77	0.56	3.22
0.13	0.07	2.30
0.57	0.38	2.83
0.68	0.56	2.20
0.68	0.56	2.20
0.07	0.05	1.95
0.43	0.33	1.95
0.71	0.56	2.40
0.71	0.57	2.08
0.64	0.44	3.74
-0.02	-0.07	2.30
0.74	0.54	2.94
0.55	0.39	2.20
0.55	0.41	3.00
0.89	0.73	1.79
0.36	0.24	2.89
0.52	0.38	2.30
0.47	0.33	2.20
0.68	0.50	3.22
-0.40	-0.33	1.39
0.72	0.52	3.14
0.26	0.20	1.79
-0.50	-0.33	1.10
0.78	0.58	2.71
0.37	0.33	1.79
0.80	0.67	1.39
0.45	0.39	2.20
0.60	0.40	1.61
0.55	0.39	2.20
0.68	0.48	3.26
0.74	0.64	2.08
0.73	0.52	3.00
0.54	0.33	1.79
0.45	0.29	2.08
0.66	0.45	2.48
0.37	0.33	1.79
1.00	1.00	1.10
1.00	1.00	0.69
0.70	0.60	1.61
0.20	0.20	1.61
0.55	0.37	3.18
0.66	0.60	1.79
0.94	0.87	1.79
0.67	0.58	2.48
0.07	0.05	1.95
0.53	0.41	2.89
0.50	0.33	1.10
0.90	0.80	1.61
1.00	1.00	1.39
1.00	1.00	1.10
0.64	0.43	2.08
0.77	0.58	3.61
0.61	0.42	2.40
0.89	0.73	2.30
1.00	1.00	0.69
0.46	0.33	2.77
0.47	0.33	2.20
0.50	0.20	1.61
-0.31	-0.20	1.79
0.83	0.67	2.20
0.68	0.52	1.95
0.62	0.50	2.08
0.73	0.56	2.20
0.39	0.33	1.95
-1.00	-1.00	0.69
0.60	0.33	1.39
0.61	0.45	3.00
0.63	0.49	2.64
0.29	0.24	1.95
0.80	0.67	1.39
0.80	0.67	1.39
0.55	0.41	2.71
0.90	0.80	1.61
0.68	0.56	2.20
0.44	0.27	2.40
0.52	0.37	2.71
0.75	0.64	2.48
0.83	0.64	2.08
0.54	0.42	2.40
0.83	0.60	1.79
0.03	0.11	2.20
0.74	0.57	2.08
1.00	1.00	0.69
0.45	0.30	2.71
0.59	0.42	3.09
0.39	0.24	1.95
0.70	0.56	2.20
0.20	0.20	1.61
0.20	0.20	1.79
0.71	0.52	1.95
0.79	0.56	3.26
0.70	0.53	3.04
0.64	0.43	1.95
0.83	0.64	2.30
0.70	0.56	2.40
0.93	0.86	2.08
0.73	0.56	2.20
0.79	0.61	3.33
0.50	0.33	1.10
0.80	0.67	1.39
0.50	0.33	1.10
0.79	0.64	2.08
0.59	0.39	3.56
0.79	0.58	3.66
0.54	0.37	3.47
0.60	0.43	2.94
0.62	0.46	3.53
0.94	0.87	1.79
0.13	0.11	2.20
0.70	0.60	1.61
0.71	0.50	3.30
0.42	0.30	2.64
0.14	0.20	1.79
0.50	0.33	2.30
0.81	0.59	3.04
0.90	0.73	2.48
0.67	0.47	3.04
0.73	0.54	2.89
0.48	0.39	2.94
0.87	0.69	2.30
0.55	0.39	2.48
0.72	0.50	2.71
0.68	0.49	3.18
0.84	0.69	3.37
0.71	0.47	1.79
0.84	0.68	3.22
0.72	0.57	2.77
-0.40	-0.33	1.39
0.50	0.20	1.61
1.00	1.00	0.69
1.00	1.00	1.10
0.64	0.47	2.77
0.45	0.38	2.83
0.50	0.33	1.10
0.82	0.65	2.94
1.00	1.00	0.69
0.90	0.80	1.61
0.10	0.00	1.61
0.56	0.33	2.48
0.16	0.09	2.40
0.70	0.60	1.61
1.00	1.00	1.39
1.00	1.00	1.10
0.71	0.54	2.83
0.48	0.36	3.14
0.22	0.16	2.64
1.00	1.00	1.61
0.40	0.33	1.39
0.40	0.39	2.20
0.81	0.71	2.08
0.40	0.33	1.39
0.71	0.53	2.89
0.62	0.51	2.30
1.00	1.00	0.69
-0.20	-0.07	1.79
-0.20	0.00	1.39
0.40	0.33	1.39
0.81	0.64	2.08
0.80	0.67	1.39
1.00	1.00	1.10
1.00	1.00	0.69
0.52	0.36	3.71
0.53	0.38	3.76
0.22	0.11	2.20
0.49	0.33	1.79
0.56	0.41	2.64
0.86	0.71	1.95
0.40	0.33	1.39
0.88	0.78	2.20
0.93	0.79	2.08
0.49	0.33	1.79
0.82	0.62	1.95
0.20	0.00	1.39
1.00	1.00	1.10
0.90	0.80	1.61
0.53	0.44	2.20
0.70	0.52	2.64
-0.49	-0.33	1.79
0.60	0.40	1.61
0.75	0.56	2.56
0.73	0.55	2.48
0.50	0.33	1.10
-1.00	-1.00	0.69
0.66	0.49	3.04
0.47	0.33	2.89
0.48	0.31	2.56
0.89	0.73	1.79
0.61	0.49	2.56
0.82	0.62	1.95
0.58	0.38	3.26
-0.70	-0.60	1.61
0.29	0.14	1.95
0.89	0.74	2.89
0.51	0.35	2.40
0.83	0.73	1.79
0.77	0.60	1.79
0.54	0.47	1.79
0.71	0.43	2.08
0.88	0.72	3.00
0.35	0.24	2.40
0.21	0.20	2.30
0.80	0.67	1.39
0.58	0.38	2.56
0.64	0.52	1.95
0.83	0.71	2.08
0.83	0.73	1.79
1.00	1.00	1.10
1.00	1.00	0.69
1.00	1.00	0.69
0.54	0.42	2.30
1.00	1.00	1.39
0.82	0.71	1.95
-1.00	-1.00	0.69
0.50	0.20	1.61
0.00	0.20	1.61
0.60	0.33	1.79
0.80	0.67	1.39
0.50	0.33	1.10
0.71	0.52	1.95
0.30	0.20	1.61
0.37	0.32	2.83
0.76	0.67	2.56
-0.80	-0.67	1.39
0.00	0.00	1.39
0.60	0.40	1.61
0.87	0.75	2.40
0.58	0.40	3.04
0.32	0.14	1.95
0.37	0.33	1.79
0.60	0.33	1.79
0.60	0.47	1.79
0.80	0.67	1.39
0.80	0.67	1.39
0.68	0.52	1.95
1.00	1.00	0.69
0.43	0.33	1.95
0.40	0.33	1.39
1.00	1.00	1.39
0.80	0.60	1.61
0.76	0.63	2.83
0.77	0.60	1.79
0.71	0.47	1.79
0.80	0.60	1.61
0.75	0.52	1.95
0.80	0.67	1.39
0.58	0.44	2.56
0.89	0.73	1.79
0.83	0.73	1.79
-0.10	0.00	1.61
0.26	0.20	1.79
0.69	0.43	2.08
0.26	0.20	2.30
0.86	0.71	2.08
0.83	0.73	1.79
0.70	0.56	2.20
0.90	0.80	1.61
1.00	1.00	0.69
0.07	0.05	1.95
0.86	0.65	2.94
0.69	0.43	2.08
0.70	0.60	1.61
0.80	0.67	1.39
0.40	0.33	1.39
1.00	1.00	1.39
0.26	0.14	2.08
1.00	1.00	1.10
0.80	0.60	1.61
1.00	1.00	1.10
0.90	0.80	1.61
-0.50	-0.33	1.10
0.52	0.39	2.20
0.47	0.38	2.77
0.52	0.36	2.56
0.52	0.42	2.40
0.40	0.29	2.83
0.94	0.82	2.30
-0.13	-0.10	2.64
0.89	0.81	1.95
-0.30	-0.20	1.61
0.59	0.41	3.26
0.63	0.47	2.83
0.62	0.47	2.77
0.40	0.27	3.14
0.37	0.26	3.09
-0.40	-0.33	1.39
0.86	0.71	2.08
0.62	0.43	2.08
0.75	0.57	2.77
0.67	0.54	2.89
0.60	0.47	1.79
0.80	0.60	1.61
0.17	0.11	2.20
1.00	1.00	0.69
0.67	0.50	3.04
0.93	0.83	2.20
0.76	0.57	2.08
0.40	0.33	1.39
-0.50	-0.33	1.10
0.50	0.33	1.10
0.50	0.33	1.10
0.43	0.36	2.08
0.21	0.14	2.71
0.37	0.20	1.79
0.50	0.33	1.10
0.68	0.47	3.33
0.30	0.28	2.20
0.15	0.22	2.20
0.86	0.68	2.77
0.57	0.43	1.95
0.48	0.37	2.71
0.55	0.34	3.37
0.40	0.33	1.39
0.90	0.80	1.61
0.85	0.72	2.56
0.40	0.28	2.20
0.56	0.39	2.71
0.58	0.38	2.77
0.64	0.43	1.95
0.40	0.33	1.39
0.70	0.60	1.61
0.65	0.49	2.40
0.40	0.33	1.39
0.75	0.61	2.20
0.43	0.33	1.95
0.55	0.33	2.30
1.00	1.00	1.39
0.21	0.14	2.08
0.49	0.37	3.09
0.59	0.45	2.48
0.77	0.60	2.40
0.04	0.05	1.95
0.71	0.50	3.04
0.25	0.16	2.40
0.48	0.36	2.08
0.80	0.60	1.61
0.78	0.62	2.89
0.70	0.60	1.61
0.61	0.42	3.37
0.76	0.57	3.04
0.75	0.62	1.95
0.55	0.42	2.77
0.50	0.33	1.10
0.70	0.56	2.30
0.31	0.29	2.08
1.00	1.00	0.69
0.24	0.11	2.30
0.75	0.61	2.20
0.10	0.00	1.61
0.81	0.63	2.83
0.64	0.46	2.56
-0.54	-0.33	1.79
0.05	0.05	2.40
0.62	0.49	2.40
0.50	0.33	1.10
0.56	0.45	2.40
0.21	0.16	2.40
0.83	0.68	2.94
0.49	0.35	2.40
0.53	0.30	2.48
0.39	0.28	2.71
-1.00	-1.00	0.69
0.78	0.60	2.30
0.50	0.33	1.10
0.48	0.31	2.40
0.95	0.86	2.08
0.14	0.10	2.64
0.56	0.37	2.89
0.68	0.52	1.95
0.68	0.53	2.40
1.00	1.00	0.69
1.00	1.00	0.69
0.65	0.50	2.20
0.57	0.43	1.95
0.50	0.39	2.20
0.94	0.87	1.79
0.14	0.11	2.30
0.90	0.80	1.61
0.75	0.56	2.56
0.94	0.87	1.79
0.64	0.43	2.08
-0.50	-0.33	1.10
-0.70	-0.60	1.61
0.77	0.60	2.30
0.77	0.60	1.79
-1.00	-1.00	1.10
0.85	0.67	2.48
0.47	0.33	2.20
0.71	0.54	2.83
0.26	0.21	2.08
-1.00	-1.00	0.69
0.18	0.15	2.56
0.39	0.23	2.56
0.45	0.31	2.40
0.45	0.33	2.20
0.68	0.50	3.26
0.65	0.47	3.87
0.41	0.28	2.71
0.58	0.41	3.47
0.86	0.71	1.95
0.55	0.36	2.08
0.78	0.64	2.71
0.64	0.47	3.61
0.70	0.60	1.61
0.53	0.35	2.40
0.65	0.42	2.40
0.75	0.56	2.30
0.80	0.60	1.61
0.71	0.53	2.40
0.27	0.18	3.47
0.73	0.51	3.18
0.60	0.47	1.79
0.65	0.43	2.94
0.76	0.55	3.69
0.92	0.78	2.30
0.78	0.60	3.09
0.80	0.67	1.39
0.50	0.40	1.61
0.66	0.49	3.30
0.64	0.43	1.95
0.68	0.47	3.58
0.48	0.21	2.08
0.79	0.59	2.56
0.47	0.29	2.30
0.65	0.55	2.77
0.70	0.55	3.00
0.80	0.67	1.39
0.70	0.60	1.61
0.36	0.24	1.95
0.58	0.41	3.00
-1.00	-1.00	0.69
0.40	0.33	1.39
1.00	1.00	1.39
-0.40	-0.33	1.39
0.49	0.39	3.09
0.93	0.81	1.95
0.68	0.51	2.56
0.66	0.45	2.77
0.93	0.81	1.95
0.82	0.62	1.95
0.30	0.20	1.61
0.75	0.62	1.95
0.54	0.44	2.89
0.42	0.29	3.56
-0.50	-0.33	1.10
0.52	0.40	3.33
0.57	0.37	3.47
0.80	0.67	1.39
0.74	0.51	2.56
0.68	0.50	2.20
0.40	0.30	2.71
0.71	0.53	3.22
0.70	0.50	2.20
0.16	0.12	2.83
0.83	0.63	2.77
0.60	0.40	1.61
0.90	0.74	2.83
1.00	1.00	0.69
0.66	0.51	2.30
1.00	1.00	1.10
-0.50	-0.33	1.10
0.56	0.41	3.30
0.86	0.69	2.64
0.66	0.50	2.89
0.70	0.50	2.20
0.61	0.52	1.95
0.54	0.33	1.95
0.22	0.15	3.04
0.89	0.71	1.95
-0.20	0.00	1.39
1.00	1.00	0.69
0.67	0.48	3.22
0.71	0.50	2.94
0.74	0.54	2.94
0.49	0.37	3.00
1.00	1.00	1.61
0.52	0.41	2.89
-0.10	0.00	1.61
-0.12	0.00	2.08
0.35	0.22	2.94
0.33	0.11	2.20
0.71	0.56	2.89
0.87	0.69	2.30
0.65	0.52	2.48
0.70	0.50	2.20
0.19	0.20	2.71
0.59	0.47	2.30
0.73	0.61	2.48
0.51	0.39	2.89
0.14	0.14	1.95
0.50	0.33	1.10
0.83	0.73	1.79
0.33	0.22	2.77
0.66	0.47	1.79
0.43	0.36	2.08
0.85	0.67	2.20
0.74	0.61	3.04
0.20	0.00	1.39
0.94	0.87	1.79
0.16	0.12	2.77
1.00	1.00	0.69
0.81	0.64	2.40
0.89	0.73	1.79
0.66	0.45	2.71
0.65	0.53	2.40
0.41	0.24	2.40
0.51	0.42	2.40
0.80	0.60	1.61
0.60	0.47	1.79
0.71	0.60	1.79
0.80	0.67	1.39
0.29	0.24	1.95
0.64	0.43	2.08
0.53	0.45	2.48
0.50	0.33	1.10
1.00	1.00	1.10
0.40	0.33	1.39
0.43	0.29	2.30
-0.30	-0.20	1.61
0.70	0.60	1.61
0.81	0.64	2.40
-0.30	-0.20	1.61
0.51	0.33	2.71
0.38	0.33	2.20
0.33	0.14	2.08
-0.50	-0.33	1.10
1.00	1.00	0.69
0.84	0.73	2.48
1.00	1.00	1.10
1.00	1.00	1.10
0.35	0.24	2.30
1.00	1.00	1.10
0.82	0.71	1.95
0.48	0.33	2.20
-0.20	-0.20	1.61
1.00	1.00	1.10
0.77	0.56	2.40
0.64	0.43	1.95
0.81	0.60	2.30
0.60	0.46	2.56
-1.00	-1.00	1.10
0.69	0.56	2.64
0.70	0.60	1.61
0.80	0.67	1.39
0.83	0.65	2.64
0.54	0.37	2.83
0.35	0.33	2.20
0.76	0.57	2.08
0.48	0.32	2.77
0.40	0.33	1.39
0.65	0.47	2.30
0.92	0.76	2.48
0.71	0.52	1.95
-1.00	-1.00	0.69
0.39	0.24	1.95
-1.00	-1.00	1.10
0.68	0.50	2.83
0.60	0.46	2.89
0.63	0.44	3.69
1.00	1.00	1.61
1.00	1.00	1.39
0.83	0.73	1.79
0.56	0.42	2.48
1.00	1.00	0.69
0.36	0.14	1.95
0.38	0.21	2.08
0.75	0.52	1.95
0.45	0.38	2.30
0.77	0.60	1.79
0.86	0.68	2.71
0.37	0.30	2.48
0.49	0.30	2.64
0.71	0.56	2.83
0.56	0.42	2.30
0.40	0.33	1.39
1.00	1.00	1.10
0.80	0.67	1.39
0.38	0.35	2.40
0.36	0.24	1.95
0.61	0.42	2.30
0.62	0.36	2.08
0.80	0.67	1.39
0.80	0.67	1.39
0.32	0.24	2.48
0.82	0.62	1.95
0.61	0.47	2.30
0.40	0.33	1.39
0.80	0.60	1.61
0.51	0.38	2.40
0.77	0.60	1.79
0.62	0.43	2.08
0.77	0.56	2.20
0.60	0.47	1.79
1.00	1.00	0.69
0.43	0.29	2.08
0.67	0.50	2.08
0.71	0.57	2.08
-0.03	0.02	2.40
0.50	0.33	1.10
0.50	0.33	1.10
0.83	0.73	1.79
0.35	0.33	2.20
0.12	0.07	2.08
0.33	0.22	2.20
0.00	-0.20	1.61
0.15	0.09	2.40
0.66	0.47	1.79
-1.00	-1.00	0.69
0.30	0.20	1.61
-0.14	-0.20	1.79
0.71	0.47	1.79
0.57	0.50	2.08
0.14	0.14	2.08
0.40	0.28	2.20
0.83	0.60	1.79
1.00	1.00	0.69
0.33	0.14	2.08
0.86	0.71	1.95
0.65	0.42	2.40
0.26	0.20	2.30
0.48	0.38	2.40
0.40	0.33	1.39
0.94	0.87	1.79
0.86	0.71	1.95
0.46	0.30	2.64
0.52	0.35	2.40
0.30	0.20	1.61
0.40	0.33	1.39
0.76	0.71	2.08
0.66	0.47	2.30
0.90	0.80	1.61
0.83	0.73	1.79
0.49	0.33	2.56
0.26	0.20	1.79
0.30	0.22	2.20
0.74	0.64	2.08
0.45	0.29	2.08
0.68	0.43	1.95
0.73	0.51	2.30
0.30	0.22	2.20
0.62	0.45	2.40
0.71	0.60	1.79
0.71	0.51	2.83
0.77	0.57	3.22
0.34	0.27	2.40
0.70	0.49	2.56
0.73	0.52	3.64
0.88	0.69	2.64
0.36	0.33	1.95
0.75	0.56	3.47
0.80	0.67	1.39
0.43	0.33	1.95
1.00	1.00	0.69
0.64	0.43	2.08
0.73	0.51	3.33
0.61	0.43	2.71
0.59	0.49	2.40
0.86	0.71	2.40
-0.40	-0.33	1.39
0.03	0.07	1.79
0.37	0.33	1.79
0.86	0.71	2.08
1.00	1.00	1.10
-1.00	-1.00	0.69
0.64	0.43	1.95
1.00	1.00	0.69
1.00	1.00	1.10
0.61	0.45	2.71
0.00	0.00	1.61
0.39	0.28	3.00
1.00	1.00	0.69
0.50	0.33	1.95
0.00	0.00	1.39
0.62	0.41	2.83
-0.09	-0.07	1.79
0.55	0.39	2.20
0.70	0.60	1.61
1.00	1.00	0.69
0.58	0.41	2.64
0.18	0.11	2.20
0.31	0.20	1.79
0.67	0.49	2.56
0.40	0.33	1.39
0.50	0.40	1.61
0.80	0.67	1.39
0.80	0.58	2.64
0.39	0.27	2.77
0.79	0.60	2.30
0.65	0.50	2.20
0.74	0.52	3.09
0.73	0.53	3.26
-1.00	-1.00	0.69
0.90	0.80	1.61
0.40	0.29	3.14
0.26	0.14	2.08
0.60	0.40	1.61
1.00	1.00	1.10
0.69	0.49	2.56
0.77	0.60	1.79
0.00	0.00	1.39
0.77	0.57	3.26
0.49	0.37	2.71
0.49	0.33	3.00
1.00	1.00	1.39
-0.54	-0.47	1.79
0.89	0.73	1.79
0.81	0.64	2.08
0.40	0.33	1.39
1.00	1.00	1.10
0.69	0.54	2.83
0.67	0.50	2.08
1.00	1.00	1.39
0.59	0.40	2.77
0.94	0.87	1.79
1.00	1.00	1.10
0.14	0.14	2.08
0.45	0.43	2.08
0.74	0.51	2.56
0.40	0.25	2.64
1.00	1.00	0.69
0.50	0.33	1.95
0.50	0.40	1.61
1.00	1.00	1.39
0.73	0.55	2.48
0.61	0.42	3.22
0.79	0.64	2.08
0.50	0.40	1.61
0.46	0.33	1.95
1.00	1.00	1.10
0.37	0.33	1.79
0.80	0.67	1.39
0.54	0.47	1.79
0.50	0.33	1.10
0.57	0.44	2.20
0.65	0.51	2.30
0.37	0.33	2.20
0.50	0.33	1.95
0.10	0.00	1.61
-0.20	-0.07	1.79
0.73	0.61	2.48
-0.03	0.07	1.79
1.00	1.00	1.10
0.69	0.54	2.83
0.83	0.67	2.20
-1.00	-1.00	0.69
0.64	0.52	1.95
0.98	0.93	2.08
0.60	0.47	1.79
0.68	0.50	2.20
0.57	0.50	2.08
0.55	0.42	2.30
0.86	0.71	1.95
0.69	0.50	2.08
1.00	1.00	0.69
0.40	0.33	1.39
1.00	1.00	1.61
0.89	0.73	1.79
0.83	0.69	2.30
0.75	0.62	1.95
0.71	0.53	2.77
0.61	0.46	2.83
0.43	0.28	2.89
0.83	0.71	2.08
0.75	0.62	1.95
0.33	0.22	2.20
1.00	1.00	1.10
0.52	0.38	2.77
1.00	1.00	1.10
0.71	0.62	1.95
0.52	0.36	2.08
0.66	0.49	2.89
0.41	0.30	3.22
0.83	0.73	1.79
0.56	0.33	2.48
0.58	0.44	3.04
0.70	0.53	3.33
0.50	0.36	2.08
0.67	0.52	2.64
0.29	0.14	2.08
0.75	0.58	2.77
0.63	0.49	2.64
0.50	0.33	1.10
0.29	0.21	2.08
-0.50	-0.20	1.61
0.84	0.69	2.30
0.93	0.83	2.20
-0.40	-0.29	2.08
0.66	0.52	2.71
-0.20	-0.20	1.61
0.86	0.71	1.95
0.74	0.56	2.64
0.50	0.33	1.10
1.00	1.00	1.10
0.60	0.38	2.30
0.65	0.67	2.20
0.80	0.67	1.39
0.26	0.07	1.79
0.84	0.64	2.30
-0.30	-0.20	1.61
0.66	0.48	3.04
0.62	0.47	2.30
-1.00	-1.00	0.69
0.67	0.50	2.08
0.70	0.60	1.61
0.14	0.24	1.95
0.85	0.69	2.64
0.49	0.31	3.22
0.43	0.28	3.14
0.71	0.52	1.95
0.61	0.42	2.48
0.79	0.58	3.18
0.83	0.66	2.69
1.00	1.00	0.69
0.60	0.45	2.71
-1.00	-1.00	0.69
0.66	0.53	2.40
1.00	1.00	1.10
1.00	1.00	1.79
0.65	0.45	2.40
0.56	0.42	2.40
0.50	0.33	1.95
-0.26	-0.07	1.79
1.00	1.00	1.10
0.64	0.43	1.95
0.71	0.49	2.40
-0.17	-0.07	2.08
0.79	0.64	2.40
0.61	0.43	2.77
0.65	0.54	2.56
-0.20	0.00	1.39
0.89	0.73	1.79
0.90	0.80	1.61
0.50	0.33	1.10
0.40	0.22	2.83
0.52	0.36	2.08
0.89	0.70	3.04
0.90	0.80	1.61
0.80	0.62	2.56
0.67	0.45	2.40
0.80	0.67	1.39
0.31	0.18	2.71
0.45	0.33	2.20
1.00	1.00	1.10
0.67	0.49	2.71
0.60	0.33	1.39
1.00	1.00	1.10
0.71	0.47	1.79
0.65	0.46	2.94
0.70	0.44	2.20
0.80	0.67	1.39
0.00	-0.07	2.08
-0.50	-0.33	1.10
0.40	0.29	2.08
0.68	0.49	2.40
0.57	0.41	2.56
1.00	1.00	0.69
-0.80	-0.67	1.39
0.68	0.50	3.26
0.40	0.33	1.39
0.34	0.24	2.48
0.54	0.43	1.95
0.47	0.33	2.94
-0.50	-0.33	1.10
0.31	0.20	1.79
0.90	0.80	1.61
0.62	0.47	2.30
0.42	0.28	2.20
0.83	0.60	1.79
0.50	0.33	1.10
0.71	0.60	1.79
0.44	0.33	2.71
0.14	0.05	1.95
0.60	0.43	2.08
0.60	0.40	1.61
0.86	0.71	1.95
0.50	0.33	1.10
0.20	0.00	1.39
0.74	0.56	3.18
0.57	0.50	2.08
0.60	0.38	2.83
-0.11	-0.09	2.40
-0.57	-0.33	1.95
1.00	1.00	1.61
0.76	0.57	2.08
0.26	0.20	1.79
1.00	1.00	1.10
0.54	0.33	2.30
0.46	0.43	2.64
0.67	0.50	3.22
0.14	0.14	1.95
0.43	0.31	2.40
1.00	1.00	1.10
0.31	0.20	1.79
0.49	0.38	2.30
0.60	0.42	2.40
0.90	0.80	1.61
0.61	0.45	3.40
0.77	0.60	1.79
0.80	0.64	2.48
-0.05	0.00	2.08
0.67	0.48	3.43
0.66	0.51	2.30
0.60	0.51	2.56
0.57	0.42	2.40
0.83	0.71	2.08
-0.20	-0.20	1.79
0.88	0.75	2.40
-0.10	0.00	1.61
0.90	0.79	2.08
0.65	0.42	2.30
0.43	0.29	2.08
0.65	0.51	3.00
0.56	0.38	2.77
-0.08	-0.12	2.48
0.77	0.59	3.18
0.86	0.71	1.95
1.00	1.00	1.39
0.62	0.44	2.56
1.00	1.00	1.39
0.80	0.67	1.39
0.73	0.50	2.20
0.37	0.33	1.79
