Spearman	Kendall	MutualInformation
1.00	1.00	1.10
0.71	0.64	2.48
0.87	0.73	2.30
0.40	0.33	1.39
0.36	0.20	2.77
0.86	0.71	2.08
0.50	0.33	1.10
0.66	0.51	3.18
0.66	0.45	2.48
0.70	0.60	1.61
0.09	0.20	1.79
0.73	0.58	2.89
0.02	0.00	2.08
0.37	0.24	2.71
0.68	0.52	1.95
0.66	0.52	2.71
0.64	0.50	2.08
0.58	0.43	2.71
0.69	0.48	2.48
1.00	1.00	0.69
0.50	0.40	1.61
0.80	0.64	2.48
-0.50	-0.33	1.10
0.93	0.81	1.95
0.40	0.33	1.39
0.28	0.19	3.00
1.00	1.00	1.61
0.72	0.50	2.20
0.19	0.14	2.08
0.71	0.49	3.40
1.00	1.00	0.69
0.10	0.07	2.08
-1.00	-1.00	0.69
1.00	1.00	1.39
0.37	0.22	2.20
0.50	0.33	1.10
0.20	0.00	1.39
1.00	1.00	1.61
0.09	0.07	1.79
0.82	0.62	1.95
0.57	0.43	1.95
0.54	0.40	3.40
0.13	0.06	2.20
0.50	0.33	1.10
1.00	1.00	1.10
1.00	1.00	0.69
0.52	0.42	2.30
0.77	0.60	1.79
0.88	0.78	2.20
0.56	0.35	2.77
0.77	0.64	2.30
0.31	0.29	2.08
0.88	0.71	2.08
0.83	0.60	1.79
0.57	0.44	2.20
0.67	0.50	2.08
0.00	0.20	1.61
0.75	0.52	1.95
0.24	0.12	2.64
0.80	0.67	1.39
0.50	0.33	1.10
0.37	0.24	2.40
0.26	0.16	2.64
0.71	0.50	2.08
0.48	0.31	2.56
0.39	0.33	1.95
1.00	1.00	1.10
1.00	1.00	0.69
-0.14	-0.20	1.79
0.80	0.60	1.61
0.51	0.36	2.64
0.48	0.28	2.77
1.00	1.00	1.10
0.54	0.47	1.79
0.80	0.60	1.61
0.70	0.60	1.61
0.86	0.71	1.95
0.58	0.37	2.83
0.64	0.46	3.26
-0.30	-0.20	1.61
0.26	0.14	2.08
0.39	0.26	3.30
0.50	0.34	2.64
0.44	0.31	3.00
0.84	0.70	2.48
0.61	0.43	2.77
0.62	0.44	2.56
1.00	1.00	1.10
-0.36	-0.33	1.95
0.31	0.21	2.08
1.00	1.00	1.39
0.82	0.62	1.95
0.40	0.29	2.08
0.20	0.07	1.79
0.61	0.52	1.95
0.82	0.67	2.20
0.93	0.82	2.30
0.70	0.52	3.14
0.51	0.34	2.83
0.80	0.67	1.39
0.17	0.21	2.08
0.67	0.53	2.89
0.48	0.29	2.08
0.74	0.50	2.08
0.60	0.47	1.79
0.66	0.47	1.79
0.68	0.58	2.71
0.00	0.20	1.61
-0.40	-0.40	1.61
0.64	0.52	1.95
0.84	0.73	2.30
0.52	0.43	2.08
0.44	0.30	3.26
0.45	0.35	2.40
0.00	0.00	1.39
1.00	1.00	0.69
0.14	0.07	1.79
0.76	0.57	2.08
0.81	0.60	2.30
0.86	0.71	2.08
0.50	0.33	1.10
0.40	0.28	2.20
1.00	1.00	1.61
0.30	0.20	1.61
0.31	0.23	2.64
-0.10	-0.02	2.40
-0.50	-0.33	1.10
1.00	1.00	1.39
0.77	0.60	2.30
0.50	0.31	2.71
0.47	0.32	3.18
0.50	0.36	2.94
0.40	0.28	3.53
0.70	0.53	2.89
0.36	0.31	3.37
0.72	0.54	2.89
0.43	0.29	2.83
0.45	0.34	2.64
0.85	0.70	2.48
0.52	0.39	2.20
0.60	0.33	1.39
0.35	0.27	2.40
-0.10	0.00	1.61
0.80	0.67	1.39
0.21	0.14	1.95
1.00	1.00	1.95
0.53	0.36	2.64
1.00	1.00	0.69
0.03	0.07	1.79
0.26	0.07	1.79
0.60	0.40	1.61
0.55	0.43	2.64
-1.00	-1.00	0.69
0.71	0.47	1.79
0.43	0.29	2.08
0.48	0.39	2.20
0.86	0.71	1.95
0.67	0.49	2.40
-0.80	-0.67	1.39
0.39	0.27	2.94
0.54	0.42	2.30
0.50	0.33	1.10
0.69	0.43	2.08
0.54	0.43	1.95
0.40	0.33	1.39
0.43	0.32	3.43
0.77	0.60	1.79
0.50	0.29	2.30
-0.04	-0.07	2.30
0.37	0.07	1.79
0.69	0.57	2.08
0.23	0.17	2.20
-0.10	0.00	1.61
0.42	0.30	3.37
0.60	0.33	1.39
0.70	0.60	1.61
0.63	0.43	3.53
1.00	1.00	1.10
0.45	0.36	2.48
0.55	0.39	2.71
0.52	0.37	3.37
0.69	0.43	2.08
0.76	0.56	2.30
0.10	0.05	2.77
0.68	0.52	1.95
0.13	0.08	2.94
0.57	0.43	1.95
0.40	0.40	1.61
0.70	0.55	2.48
0.47	0.33	3.18
0.14	0.05	1.95
0.50	0.33	1.10
0.60	0.47	1.79
0.50	0.33	1.10
0.86	0.70	2.77
0.52	0.36	2.08
0.82	0.62	1.95
0.00	0.00	1.39
0.42	0.44	2.20
0.72	0.57	2.83
0.37	0.20	1.79
0.77	0.59	2.89
0.69	0.50	2.89
1.00	1.00	1.10
0.64	0.49	2.71
0.44	0.34	2.64
0.62	0.42	2.30
0.60	0.47	1.79
0.77	0.60	1.79
-0.54	-0.33	1.95
0.77	0.58	3.37
0.76	0.57	2.08
0.52	0.38	3.26
0.83	0.64	3.00
0.71	0.59	2.56
0.80	0.65	2.83
0.10	0.00	1.61
-0.80	-0.67	1.39
0.43	0.36	2.08
0.45	0.27	2.64
1.00	1.00	0.69
0.20	0.20	1.61
-0.40	-0.33	1.39
0.48	0.32	3.26
0.62	0.44	3.52
0.50	0.33	1.10
0.55	0.39	2.48
0.05	0.02	2.40
0.60	0.38	2.83
0.90	0.74	2.56
-0.80	-0.67	1.39
0.20	0.00	1.39
0.88	0.72	2.20
0.71	0.62	1.95
0.72	0.56	2.40
0.63	0.45	3.22
0.25	0.20	2.30
0.44	0.31	2.83
0.77	0.67	2.20
0.73	0.61	2.20
0.29	0.24	1.95
0.61	0.43	1.95
0.79	0.60	2.40
0.79	0.57	2.08
0.65	0.44	3.74
0.24	0.20	2.30
0.58	0.36	2.94
0.50	0.39	2.20
0.60	0.45	3.00
0.71	0.60	1.79
0.07	0.05	2.89
0.53	0.33	2.30
0.38	0.22	2.20
0.72	0.53	3.22
0.80	0.67	1.39
0.72	0.49	3.14
-0.09	-0.20	1.79
0.50	0.33	1.10
0.77	0.58	2.71
0.26	0.20	1.79
0.80	0.67	1.39
0.00	0.06	2.20
0.60	0.40	1.61
0.62	0.50	2.20
0.62	0.43	3.26
0.60	0.36	2.08
0.54	0.39	3.00
0.66	0.60	1.79
0.38	0.21	2.08
0.73	0.52	2.48
0.26	0.20	1.79
0.50	0.33	1.10
1.00	1.00	0.69
0.90	0.80	1.61
0.20	0.20	1.61
0.66	0.46	3.18
0.89	0.73	1.79
1.00	1.00	1.79
0.76	0.61	2.48
0.11	0.05	1.95
0.34	0.24	2.89
0.50	0.33	1.10
0.60	0.40	1.61
1.00	1.00	1.39
0.50	0.33	1.10
0.90	0.79	2.08
0.71	0.53	3.61
0.21	0.16	2.40
0.68	0.51	2.30
1.00	1.00	0.69
0.57	0.45	2.77
0.50	0.39	2.20
0.00	0.20	1.61
0.09	0.07	1.79
0.32	0.33	2.20
0.39	0.24	1.95
0.62	0.50	2.08
0.75	0.61	2.20
0.68	0.52	1.95
-1.00	-1.00	0.69
0.80	0.67	1.39
0.50	0.41	3.00
0.78	0.60	2.64
0.86	0.71	1.95
0.60	0.33	1.39
0.80	0.67	1.39
0.57	0.47	2.71
0.60	0.40	1.61
0.68	0.56	2.20
0.52	0.38	2.40
0.56	0.41	2.71
0.78	0.64	2.48
0.64	0.57	2.08
0.55	0.38	2.40
0.89	0.73	1.79
-0.05	0.06	2.20
0.60	0.43	2.08
1.00	1.00	0.69
-0.28	-0.14	2.71
0.60	0.43	3.09
0.18	0.05	1.95
0.90	0.78	2.20
0.00	-0.20	1.61
-0.14	-0.07	1.79
0.75	0.62	1.95
0.79	0.57	3.26
0.60	0.45	3.04
0.18	0.24	1.95
0.79	0.60	2.30
0.54	0.38	2.40
0.90	0.79	2.08
0.65	0.44	2.20
0.81	0.62	3.33
1.00	1.00	1.10
0.80	0.67	1.39
1.00	1.00	1.10
0.67	0.50	2.08
0.64	0.46	3.56
0.77	0.55	3.66
0.63	0.44	3.47
0.60	0.40	2.94
0.63	0.47	3.53
0.77	0.60	1.79
0.12	0.06	2.20
0.60	0.40	1.61
0.57	0.39	3.30
0.31	0.23	2.64
0.71	0.60	1.79
0.47	0.33	2.30
0.80	0.63	3.04
0.86	0.70	2.48
0.70	0.50	3.04
0.66	0.48	2.89
0.56	0.39	2.94
0.71	0.51	2.30
0.52	0.42	2.48
0.50	0.35	2.71
0.72	0.52	3.18
0.77	0.62	3.37
0.66	0.47	1.79
0.83	0.69	3.22
0.47	0.33	2.77
-0.80	-0.67	1.39
0.90	0.80	1.61
1.00	1.00	0.69
0.50	0.33	1.10
0.63	0.45	2.77
0.36	0.28	2.83
0.50	0.33	1.10
0.73	0.54	2.94
1.00	1.00	0.69
0.80	0.60	1.61
0.90	0.80	1.61
0.72	0.48	2.48
0.44	0.31	2.40
0.40	0.40	1.61
1.00	1.00	1.39
0.50	0.33	1.10
0.64	0.46	2.83
0.41	0.32	3.14
0.24	0.16	2.64
0.90	0.80	1.61
0.40	0.33	1.39
0.62	0.39	2.20
0.60	0.43	2.08
0.00	0.00	1.39
0.74	0.57	2.89
0.47	0.38	2.30
1.00	1.00	0.69
-0.37	-0.33	1.79
0.80	0.67	1.39
-0.20	0.00	1.39
0.64	0.50	2.08
0.80	0.67	1.39
1.00	1.00	1.10
-1.00	-1.00	0.69
0.52	0.35	3.71
0.47	0.34	3.76
0.20	0.11	2.20
0.49	0.33	1.79
0.72	0.58	2.64
0.46	0.33	1.95
0.80	0.67	1.39
0.67	0.44	2.20
0.62	0.57	2.08
0.31	0.33	1.79
0.79	0.71	1.95
0.20	0.00	1.39
0.50	0.33	1.10
1.00	1.00	1.61
0.25	0.22	2.20
0.67	0.49	2.64
-0.77	-0.60	1.79
1.00	1.00	1.61
0.79	0.62	2.56
0.71	0.52	2.48
-1.00	-1.00	1.10
-1.00	-1.00	0.69
0.56	0.40	3.04
0.49	0.32	2.89
0.64	0.49	2.56
0.77	0.60	1.79
0.59	0.46	2.56
0.79	0.62	1.95
0.58	0.41	3.26
-0.60	-0.40	1.61
0.64	0.52	1.95
0.82	0.65	2.89
0.26	0.09	2.40
0.54	0.33	1.79
0.54	0.47	1.79
0.31	0.33	1.79
0.71	0.43	2.08
0.81	0.64	3.00
0.35	0.27	2.40
0.04	-0.02	2.30
0.60	0.33	1.39
0.61	0.44	2.56
0.64	0.52	1.95
0.31	0.21	2.08
0.94	0.87	1.79
0.50	0.33	1.10
1.00	1.00	0.69
1.00	1.00	0.69
0.47	0.33	2.30
0.20	0.00	1.39
0.93	0.81	1.95
-1.00	-1.00	0.69
0.50	0.20	1.61
0.70	0.60	1.61
0.37	0.20	1.79
0.80	0.67	1.39
-1.00	-1.00	1.10
0.00	-0.05	1.95
0.10	0.00	1.61
0.29	0.22	2.83
0.79	0.62	2.56
-0.80	-0.67	1.39
0.00	0.00	1.39
0.80	0.60	1.61
0.74	0.56	2.40
0.49	0.38	3.04
-0.18	-0.14	1.95
0.66	0.60	1.79
0.71	0.47	1.79
0.31	0.20	1.79
0.40	0.33	1.39
0.40	0.33	1.39
0.50	0.33	1.95
1.00	1.00	0.69
0.39	0.24	1.95
-0.20	0.00	1.39
1.00	1.00	1.39
0.90	0.80	1.61
0.73	0.50	2.83
0.89	0.73	1.79
0.54	0.20	1.79
0.90	0.80	1.61
0.82	0.62	1.95
0.60	0.33	1.39
0.54	0.41	2.56
0.66	0.47	1.79
0.26	0.20	1.79
0.10	0.00	1.61
0.20	0.20	1.79
0.69	0.43	2.08
0.14	0.11	2.30
0.83	0.64	2.08
0.94	0.87	1.79
0.50	0.39	2.20
-0.60	-0.40	1.61
1.00	1.00	0.69
-0.29	-0.24	1.95
0.79	0.58	2.94
0.69	0.50	2.08
0.70	0.60	1.61
-0.40	-0.33	1.39
-0.80	-0.67	1.39
1.00	1.00	1.39
0.07	0.07	2.08
1.00	1.00	1.10
0.00	0.20	1.61
0.50	0.33	1.10
0.50	0.40	1.61
0.50	0.33	1.10
0.70	0.50	2.20
0.42	0.32	2.77
0.56	0.44	2.56
0.25	0.20	2.40
0.49	0.32	2.83
0.62	0.42	2.30
0.23	0.14	2.64
0.86	0.71	1.95
-0.30	-0.20	1.61
0.49	0.33	3.26
0.56	0.41	2.83
0.61	0.40	2.77
0.37	0.26	3.14
0.24	0.20	3.09
0.80	0.67	1.39
0.79	0.64	2.08
0.24	0.14	2.08
0.75	0.55	2.77
0.65	0.53	2.89
0.77	0.60	1.79
0.90	0.80	1.61
0.12	0.11	2.20
1.00	1.00	0.69
0.61	0.43	3.04
0.80	0.67	2.20
0.81	0.64	2.08
0.80	0.67	1.39
-0.50	-0.33	1.10
0.50	0.33	1.10
0.50	0.33	1.10
0.76	0.57	2.08
0.25	0.16	2.71
-0.14	-0.07	1.79
0.50	0.33	1.10
0.65	0.42	3.33
0.17	0.11	2.20
0.30	0.22	2.20
0.82	0.68	2.77
0.25	0.24	1.95
0.56	0.39	2.71
0.43	0.25	3.37
0.40	0.33	1.39
0.90	0.80	1.61
0.74	0.54	2.56
0.55	0.39	2.20
0.49	0.33	2.71
0.61	0.45	2.77
0.82	0.62	1.95
0.80	0.67	1.39
0.70	0.60	1.61
0.80	0.56	2.40
0.40	0.33	1.39
0.60	0.56	2.20
0.57	0.43	1.95
0.56	0.33	2.30
1.00	1.00	1.39
0.10	0.07	2.08
0.59	0.43	3.09
0.63	0.48	2.48
0.75	0.56	2.40
0.04	0.05	1.95
0.65	0.44	3.04
0.40	0.27	2.40
0.71	0.50	2.08
0.70	0.60	1.61
0.78	0.63	2.89
0.10	0.00	1.61
0.62	0.46	3.37
0.74	0.57	3.04
0.82	0.71	1.95
0.49	0.33	2.77
0.50	0.33	1.10
0.54	0.38	2.30
0.36	0.29	2.08
1.00	1.00	0.69
0.38	0.29	2.30
0.83	0.67	2.20
0.60	0.40	1.61
0.71	0.51	2.83
0.37	0.26	2.56
-0.66	-0.60	1.79
-0.03	0.02	2.40
0.55	0.35	2.40
-0.50	-0.33	1.10
0.59	0.49	2.40
0.37	0.24	2.40
0.76	0.58	2.94
0.22	0.16	2.40
0.70	0.55	2.48
0.59	0.47	2.71
-1.00	-1.00	0.69
0.75	0.60	2.30
0.50	0.33	1.10
0.32	0.27	2.40
0.95	0.86	2.08
0.20	0.12	2.64
0.44	0.32	2.89
0.64	0.52	1.95
0.63	0.49	2.40
-1.00	-1.00	0.69
-1.00	-1.00	0.69
0.58	0.44	2.20
0.61	0.52	1.95
0.55	0.44	2.20
0.66	0.47	1.79
0.42	0.38	2.30
0.90	0.80	1.61
0.64	0.49	2.56
0.77	0.60	1.79
0.74	0.50	2.08
0.50	0.33	1.10
-0.90	-0.80	1.61
0.58	0.38	2.30
0.66	0.47	1.79
-0.50	-0.33	1.10
0.78	0.55	2.48
0.60	0.44	2.20
0.74	0.57	2.83
-0.05	-0.07	2.08
-1.00	-1.00	0.69
0.14	0.15	2.56
0.52	0.33	2.56
0.45	0.35	2.40
0.42	0.28	2.20
0.58	0.42	3.26
0.58	0.41	3.87
0.29	0.20	2.71
0.48	0.34	3.47
0.64	0.43	1.95
0.31	0.29	2.08
0.66	0.49	2.71
0.57	0.40	3.61
0.10	0.00	1.61
0.55	0.38	2.40
0.51	0.27	2.40
0.85	0.69	2.30
0.80	0.60	1.61
0.78	0.60	2.40
0.29	0.20	3.47
0.66	0.48	3.18
0.66	0.60	1.79
0.63	0.44	2.94
0.64	0.45	3.69
0.70	0.51	2.30
0.79	0.61	3.09
0.20	0.00	1.39
0.90	0.80	1.61
0.64	0.48	3.30
0.82	0.62	1.95
0.72	0.50	3.58
0.64	0.43	2.08
0.85	0.67	2.56
0.38	0.24	2.30
0.65	0.53	2.77
0.68	0.54	3.00
0.40	0.33	1.39
0.30	0.20	1.61
0.64	0.43	1.95
0.61	0.45	3.00
1.00	1.00	0.69
0.60	0.33	1.39
1.00	1.00	1.39
-0.80	-0.67	1.39
0.45	0.32	3.09
0.75	0.62	1.95
0.70	0.51	2.56
0.43	0.27	2.77
0.82	0.62	1.95
0.32	0.24	1.95
0.80	0.60	1.61
0.75	0.52	1.95
0.57	0.46	2.89
0.36	0.26	3.56
-0.50	-0.33	1.10
0.44	0.33	3.33
0.63	0.40	3.47
0.80	0.67	1.39
0.74	0.56	2.56
0.70	0.61	2.20
0.57	0.43	2.71
0.69	0.51	3.22
0.70	0.50	2.20
0.17	0.09	2.83
0.75	0.55	2.77
0.60	0.40	1.61
0.83	0.62	2.83
1.00	1.00	0.69
0.81	0.64	2.30
0.50	0.33	1.10
-0.50	-0.33	1.10
0.53	0.39	3.30
0.78	0.60	2.64
0.61	0.46	2.89
0.85	0.61	2.20
0.46	0.52	1.95
0.29	0.24	1.95
0.31	0.24	3.04
0.86	0.71	1.95
-0.40	-0.33	1.39
1.00	1.00	0.69
0.29	0.21	3.22
0.66	0.49	2.94
0.64	0.47	2.94
0.46	0.35	3.00
1.00	1.00	1.61
0.50	0.41	2.89
-0.30	-0.20	1.61
-0.31	-0.29	2.08
0.57	0.40	2.94
0.30	0.11	2.20
0.56	0.46	2.89
0.82	0.64	2.30
0.76	0.64	2.48
0.47	0.33	2.20
0.25	0.20	2.71
0.47	0.33	2.30
0.64	0.42	2.48
0.41	0.31	2.89
0.14	0.05	1.95
1.00	1.00	1.10
0.43	0.47	1.79
0.39	0.27	2.77
0.83	0.73	1.79
0.29	0.07	2.08
0.83	0.67	2.20
0.78	0.63	3.04
-0.20	0.00	1.39
0.94	0.87	1.79
0.09	0.00	2.77
1.00	1.00	0.69
0.68	0.49	2.40
0.77	0.60	1.79
0.70	0.54	2.71
0.64	0.42	2.40
0.52	0.35	2.40
0.56	0.42	2.40
0.80	0.60	1.61
0.66	0.60	1.79
0.94	0.87	1.79
0.80	0.67	1.39
0.07	0.05	1.95
0.43	0.29	2.08
0.48	0.36	2.48
-0.50	-0.33	1.10
-0.50	-0.33	1.10
0.40	0.33	1.39
-0.30	-0.24	2.30
-0.60	-0.40	1.61
0.70	0.60	1.61
0.83	0.64	2.40
-0.50	-0.20	1.61
0.56	0.37	2.71
0.27	0.11	2.20
0.26	0.14	2.08
-0.50	-0.33	1.10
1.00	1.00	0.69
0.65	0.52	2.48
0.50	0.33	1.10
0.50	0.33	1.10
0.33	0.24	2.30
0.50	0.33	1.10
0.57	0.43	1.95
0.45	0.39	2.20
-0.20	-0.20	1.61
0.50	0.33	1.10
0.62	0.35	2.40
0.04	-0.05	1.95
0.85	0.69	2.30
0.59	0.44	2.56
-0.50	-0.33	1.10
0.75	0.58	2.64
0.40	0.40	1.61
1.00	1.00	1.39
0.71	0.54	2.64
0.52	0.37	2.83
0.38	0.28	2.20
0.71	0.57	2.08
0.53	0.38	2.77
0.40	0.33	1.39
0.65	0.51	2.30
0.81	0.61	2.48
0.64	0.43	1.95
-1.00	-1.00	0.69
0.39	0.24	1.95
-1.00	-1.00	1.10
0.76	0.59	2.83
0.71	0.49	2.89
0.51	0.34	3.69
0.90	0.80	1.61
1.00	1.00	1.39
0.83	0.73	1.79
0.60	0.45	2.48
1.00	1.00	0.69
0.50	0.33	1.95
0.52	0.43	2.08
0.57	0.43	1.95
0.32	0.20	2.30
0.83	0.73	1.79
0.78	0.60	2.71
0.31	0.24	2.48
0.55	0.41	2.64
0.51	0.40	2.83
0.48	0.47	2.30
0.40	0.33	1.39
1.00	1.00	1.10
1.00	1.00	1.39
0.28	0.24	2.40
0.07	0.05	1.95
0.84	0.73	2.30
0.69	0.43	2.08
0.60	0.33	1.39
0.60	0.33	1.39
0.35	0.24	2.48
0.46	0.24	1.95
0.64	0.42	2.30
0.80	0.67	1.39
0.90	0.80	1.61
0.47	0.35	2.40
0.89	0.73	1.79
0.62	0.43	2.08
0.55	0.44	2.20
0.77	0.60	1.79
1.00	1.00	0.69
0.45	0.29	2.08
0.62	0.50	2.08
0.24	0.21	2.08
0.27	0.16	2.40
0.50	0.33	1.10
0.50	0.33	1.10
0.60	0.47	1.79
0.40	0.28	2.20
-0.24	-0.07	2.08
0.60	0.44	2.20
0.30	0.20	1.61
-0.05	-0.02	2.40
0.89	0.73	1.79
1.00	1.00	0.69
0.30	0.20	1.61
-0.09	-0.07	1.79
0.77	0.60	1.79
0.60	0.43	2.08
-0.07	-0.07	2.08
0.23	0.17	2.20
0.83	0.60	1.79
-1.00	-1.00	0.69
0.62	0.50	2.08
0.96	0.90	1.95
0.55	0.35	2.40
-0.12	-0.16	2.30
0.28	0.31	2.40
-0.20	0.00	1.39
0.89	0.73	1.79
0.79	0.62	1.95
0.34	0.19	2.64
0.42	0.27	2.40
0.80	0.60	1.61
0.40	0.33	1.39
0.74	0.64	2.08
0.31	0.24	2.30
0.60	0.40	1.61
0.77	0.60	1.79
0.68	0.54	2.56
-0.31	-0.20	1.79
0.52	0.44	2.20
0.69	0.57	2.08
0.71	0.57	2.08
0.61	0.33	1.95
0.88	0.73	2.30
0.02	0.00	2.20
0.55	0.42	2.40
0.71	0.60	1.79
0.81	0.59	2.83
0.71	0.53	3.22
0.29	0.20	2.40
0.54	0.41	2.56
0.66	0.48	3.64
0.88	0.67	2.64
0.68	0.52	1.95
0.69	0.51	3.47
0.80	0.67	1.39
0.54	0.43	1.95
1.00	1.00	0.69
0.60	0.36	2.08
0.74	0.52	3.33
0.45	0.31	2.71
0.46	0.31	2.40
0.80	0.67	2.40
-0.20	0.00	1.39
0.03	0.07	1.79
0.26	0.20	1.79
0.83	0.71	2.08
1.00	1.00	1.10
1.00	1.00	0.69
0.64	0.43	1.95
1.00	1.00	0.69
1.00	1.00	1.10
0.63	0.47	2.71
-0.10	0.00	1.61
0.45	0.33	3.00
-1.00	-1.00	0.69
-0.04	0.05	1.95
0.80	0.67	1.39
0.61	0.44	2.83
-0.49	-0.33	1.79
0.40	0.28	2.20
0.70	0.60	1.61
1.00	1.00	0.69
0.57	0.43	2.64
0.07	0.11	2.20
0.09	0.20	1.79
0.54	0.41	2.56
0.80	0.67	1.39
0.90	0.80	1.61
0.80	0.67	1.39
0.78	0.58	2.64
0.56	0.37	2.77
0.82	0.64	2.30
0.65	0.50	2.20
0.62	0.43	3.09
0.65	0.43	3.26
1.00	1.00	0.69
0.70	0.60	1.61
0.39	0.31	3.14
0.33	0.21	2.08
0.30	0.20	1.61
1.00	1.00	1.10
0.59	0.44	2.56
0.94	0.87	1.79
0.80	0.67	1.39
0.78	0.61	3.26
0.50	0.37	2.71
0.57	0.40	3.00
0.80	0.67	1.39
-0.49	-0.33	1.79
0.77	0.60	1.79
0.36	0.29	2.08
0.80	0.67	1.39
1.00	1.00	1.10
0.54	0.43	2.83
0.76	0.57	2.08
1.00	1.00	1.39
0.55	0.37	2.77
0.49	0.33	1.79
1.00	1.00	1.10
0.19	0.14	2.08
0.55	0.50	2.08
0.68	0.51	2.56
0.43	0.27	2.64
1.00	1.00	0.69
0.57	0.43	1.95
0.90	0.80	1.61
1.00	1.00	1.39
0.73	0.58	2.48
0.55	0.41	3.22
0.62	0.50	2.08
0.20	0.20	1.61
0.57	0.43	1.95
0.50	0.33	1.10
0.43	0.47	1.79
0.80	0.67	1.39
0.49	0.33	1.79
0.50	0.33	1.10
0.53	0.44	2.20
0.59	0.47	2.30
0.77	0.61	2.20
0.46	0.24	1.95
0.60	0.40	1.61
-0.14	-0.07	1.79
0.83	0.67	2.48
-0.09	-0.07	1.79
1.00	1.00	1.10
0.70	0.54	2.83
0.73	0.50	2.20
-1.00	-1.00	0.69
0.18	0.14	1.95
0.98	0.93	2.08
0.60	0.47	1.79
0.87	0.78	2.20
0.79	0.64	2.08
0.54	0.38	2.30
0.64	0.43	1.95
0.62	0.43	2.08
1.00	1.00	0.69
0.60	0.33	1.39
0.90	0.80	1.61
0.37	0.33	1.79
0.64	0.51	2.30
0.86	0.71	1.95
0.68	0.48	2.77
0.60	0.49	2.83
0.35	0.23	2.89
0.67	0.43	2.08
0.64	0.43	1.95
0.32	0.17	2.20
1.00	1.00	1.10
0.25	0.15	2.77
1.00	1.00	1.10
0.36	0.24	1.95
0.60	0.43	2.08
0.62	0.45	2.89
0.55	0.41	3.22
0.54	0.33	1.79
0.62	0.48	2.48
0.38	0.30	3.04
0.65	0.44	3.33
0.45	0.29	2.08
0.58	0.45	2.64
0.55	0.29	2.08
0.65	0.48	2.77
0.76	0.58	2.64
1.00	1.00	1.10
0.24	0.14	2.08
-0.30	-0.20	1.61
0.64	0.47	2.30
0.83	0.67	2.20
-0.62	-0.43	2.08
0.53	0.43	2.71
-0.20	-0.20	1.61
0.79	0.62	1.95
0.50	0.34	2.64
1.00	1.00	1.10
0.50	0.33	1.10
0.41	0.29	2.30
0.90	0.78	2.20
0.80	0.67	1.39
0.54	0.20	1.79
0.73	0.56	2.30
-0.30	-0.20	1.61
0.59	0.42	3.04
0.43	0.24	2.30
-1.00	-1.00	0.69
0.48	0.36	2.08
0.70	0.60	1.61
0.29	0.24	1.95
0.72	0.56	2.64
0.34	0.23	3.22
0.26	0.19	3.14
0.96	0.90	1.95
0.45	0.36	2.48
0.78	0.54	3.18
0.82	0.64	2.69
-1.00	-1.00	0.69
0.56	0.41	2.71
-1.00	-1.00	0.69
0.68	0.53	2.40
1.00	1.00	1.10
0.43	0.33	1.79
0.60	0.42	2.40
0.65	0.49	2.40
0.39	0.24	1.95
-0.26	-0.20	1.79
1.00	1.00	1.10
0.64	0.43	1.95
0.67	0.56	2.40
0.33	0.21	2.08
0.75	0.56	2.40
0.68	0.50	2.77
0.55	0.41	2.56
-0.40	-0.33	1.39
0.43	0.47	1.79
0.90	0.80	1.61
0.50	0.33	1.10
0.55	0.37	2.83
0.55	0.43	2.08
0.83	0.64	3.04
0.90	0.80	1.61
0.41	0.31	2.56
0.81	0.64	2.40
-0.80	-0.67	1.39
0.07	0.03	2.71
0.50	0.33	2.20
0.50	0.33	1.10
0.77	0.62	2.71
0.60	0.33	1.39
1.00	1.00	1.10
0.77	0.60	1.79
0.56	0.36	2.94
0.72	0.50	2.20
0.80	0.67	1.39
0.05	0.00	2.08
-0.50	-0.33	1.10
0.74	0.57	2.08
0.75	0.60	2.40
0.72	0.54	2.56
1.00	1.00	0.69
-1.00	-1.00	1.39
0.63	0.45	3.26
0.80	0.67	1.39
0.29	0.21	2.48
0.50	0.33	1.95
0.54	0.39	2.94
-0.50	-0.33	1.10
0.31	0.20	1.79
0.70	0.60	1.61
0.55	0.38	2.30
0.18	0.17	2.20
0.83	0.60	1.79
0.50	0.33	1.10
0.71	0.60	1.79
0.54	0.43	2.71
0.39	0.43	1.95
0.60	0.43	2.08
0.10	0.00	1.61
0.36	0.33	1.95
0.50	0.33	1.10
-0.80	-0.67	1.39
0.83	0.63	3.18
0.62	0.50	2.08
0.62	0.43	2.83
0.12	0.09	2.40
-0.57	-0.33	1.95
0.90	0.80	1.61
0.62	0.57	2.08
-0.09	-0.07	1.79
1.00	1.00	1.10
0.42	0.33	2.30
0.38	0.25	2.64
0.54	0.35	3.22
0.21	0.24	1.95
0.42	0.31	2.40
1.00	1.00	1.10
0.31	0.20	1.79
0.64	0.42	2.30
0.47	0.35	2.40
0.70	0.60	1.61
0.60	0.48	3.40
0.77	0.60	1.79
0.71	0.58	2.48
0.21	0.21	2.08
0.57	0.38	3.43
0.55	0.38	2.30
0.53	0.41	2.56
0.40	0.27	2.40
0.81	0.71	2.08
0.09	0.07	1.79
0.74	0.64	2.40
0.40	0.40	1.61
0.81	0.64	2.08
0.30	0.16	2.30
0.71	0.50	2.08
0.45	0.34	3.00
0.50	0.37	2.77
-0.29	-0.21	2.48
